userid,date,ticker,name,percent
19,2017-07-30,485107,工银添利债券,0.05
19,2017-07-30,160119,南方中证500指数,0.05
19,2017-07-30,40180,华安上证180ETF联接指数,0.165478945
19,2017-07-30,70030,嘉实中创400ETF联接,0.05
19,2017-07-30,160121,南方金砖四国,0.05
19,2017-07-30,161116,易方达黄金主题,0.05
19,2017-07-30,70029,嘉实安心货币B,0
20,2017-07-01,110031,易方达H股ETF人民币,0.142689862
20,2017-07-01,50025,博时标普500ETF联接,0.20425216
20,2017-07-01,160416,华安标普全球石油,0.05
20,2017-07-01,217023,招商信用增强债券,0.200791729
20,2017-07-01,485107,工银添利债券,0.05
20,2017-07-01,160119,南方中证500指数,0.05
20,2017-07-01,166802,浙商沪深300指数分级,0.152266248
20,2017-07-01,70030,嘉实中创400ETF联接,0.05
20,2017-07-01,160121,南方金砖四国,0.05
20,2017-07-01,161116,易方达黄金主题,0.05
20,2017-07-01,70029,嘉实安心货币B,0
20,2017-07-30,110031,易方达H股ETF人民币,0.124567218
20,2017-07-30,50025,博时标普500ETF联接,0.072508429
20,2017-07-30,160416,华安标普全球石油,0.05
20,2017-07-30,3762,国开泰富开泰灵活A,0.337445408
20,2017-07-30,485107,工银添利债券,0.05
20,2017-07-30,160119,南方中证500指数,0.05
20,2017-07-30,40180,华安上证180ETF联接指数,0.165478945
20,2017-07-30,70030,嘉实中创400ETF联接,0.05
20,2017-07-30,160121,南方金砖四国,0.05
20,2017-07-30,161116,易方达黄金主题,0.05
20,2017-07-30,70029,嘉实安心货币B,0
21,2017-07-01,110031,易方达H股ETF人民币,0.05
21,2017-07-01,50025,博时标普500ETF联接,0.085817655
21,2017-07-01,160416,华安标普全球石油,0.05
21,2017-07-01,217023,招商信用增强债券,0.514182345
21,2017-07-01,485107,工银添利债券,0.05
21,2017-07-01,160119,南方中证500指数,0.05
21,2017-07-01,166802,浙商沪深300指数分级,0.05
21,2017-07-01,70030,嘉实中创400ETF联接,0.05
21,2017-07-01,160121,南方金砖四国,0.05
21,2017-07-01,161116,易方达黄金主题,0.05
21,2017-07-01,70029,嘉实安心货币B,0
21,2017-07-30,110031,易方达H股ETF人民币,0.05
21,2017-07-30,50025,博时标普500ETF联接,0.05
21,2017-07-30,160416,华安标普全球石油,0.05
21,2017-07-30,3762,国开泰富开泰灵活A,0.363406451
21,2017-07-30,485107,工银添利债券,0.236593549
21,2017-07-30,160119,南方中证500指数,0.05
21,2017-07-30,40180,华安上证180ETF联接指数,0.05
21,2017-07-30,70030,嘉实中创400ETF联接,0.05
21,2017-07-30,160121,南方金砖四国,0.05
21,2017-07-30,161116,易方达黄金主题,0.05
21,2017-07-30,70029,嘉实安心货币B,0
22,2017-07-01,110031,易方达H股ETF人民币,0.05
22,2017-07-01,50025,博时标普500ETF联接,0.085817655
22,2017-07-01,160416,华安标普全球石油,0.05
22,2017-07-01,217023,招商信用增强债券,0.514182345
22,2017-07-01,485107,工银添利债券,0.05
22,2017-07-01,160119,南方中证500指数,0.05
22,2017-07-01,166802,浙商沪深300指数分级,0.05
22,2017-07-01,70030,嘉实中创400ETF联接,0.05
22,2017-07-01,160121,南方金砖四国,0.05
22,2017-07-01,161116,易方达黄金主题,0.05
22,2017-07-01,70029,嘉实安心货币B,0
22,2017-07-30,110031,易方达H股ETF人民币,0.05
22,2017-07-30,50025,博时标普500ETF联接,0.05
22,2017-07-30,160416,华安标普全球石油,0.05
22,2017-07-30,3762,国开泰富开泰灵活A,0.363406451
22,2017-07-30,485107,工银添利债券,0.236593549
22,2017-07-30,160119,南方中证500指数,0.05
22,2017-07-30,40180,华安上证180ETF联接指数,0.05
22,2017-07-30,70030,嘉实中创400ETF联接,0.05
22,2017-07-30,160121,南方金砖四国,0.05
22,2017-07-30,161116,易方达黄金主题,0.05
22,2017-07-30,70029,嘉实安心货币B,0
23,2017-07-01,110031,易方达H股ETF人民币,0.256635961
23,2017-07-01,50025,博时标普500ETF联接,0.142887246
23,2017-07-01,160416,华安标普全球石油,0.05
23,2017-07-01,217023,招商信用增强债券,0.05
23,2017-07-01,485107,工银添利债券,0.05
23,2017-07-01,160119,南方中证500指数,0.05
23,2017-07-01,166802,浙商沪深300指数分级,0.250476793
