symbol,publishdate(min),nav_cur4
270004,20170720,1.0199
270004,20170721,1.0176
270004,20170723,2.0289
270004,20170724,1.1278
270004,20170725,1.0736
270004,20170726,1.0323
270004,20170727,1.0308
270004,20170728,1.0706
270004,20170730,2.0467
270004,20170731,1.0306
270004,20170801,1.0322
270004,20170802,1.0268
270004,20170803,1.0225
270004,20170804,1.0114
270004,20170806,2.0123
270004,20170807,1.0057
270004,20170808,0.927
270004,20170809,1.0001
270004,20170810,1.0065
270004,20170811,0.9981
270004,20170813,1.9933
270004,20170814,0.9926
270004,20170815,0.9987
270004,20170816,0.997
270004,20170817,1.0139
270004,20170818,1.0332
270004,20170820,2.0649
270004,20170821,1.0426
270004,20170822,1.0533
270004,20170823,1.0653
270004,20170824,1.0344
270004,20170825,0.985
270004,20170827,2.0627
270004,20170828,1.0781
270004,20170829,1.0403
270004,20170830,1.0299
270004,20170831,1.0628
270004,20170901,1.1117
270004,20170903,2.1171
270004,20170904,1.1739
270004,20170905,1.047
270004,20170906,1.1671
270004,20170907,1.0147
270004,20170908,1.1374
270004,20170910,2.0856
270004,20170911,1.3167
270004,20170912,1.0809
270004,20170913,1.0814
270004,20170914,1.1206
270004,20170915,1.1485
270004,20170917,2.0948
270004,20170918,1.0639
270004,20170919,1.0504
270004,20170920,1.2011
270004,20170921,1.103
270004,20170922,1.1814
270004,20170924,2.1824
270004,20170925,1.1157
270004,20170926,1.1778
270004,20170927,1.201
270004,20170929,1.1011
270004,20171008,9.9486
270004,20171009,1.113
270004,20171010,1.1115
270004,20171011,1.0501
270004,20171012,1.0969
270004,20171013,1.0872
270004,20171015,2.0954
270004,20171016,1.0212
270004,20171017,1.0351
270004,20171018,1.0295
270004,20171019,1.0071
270004,20171020,1.0016
270004,20171022,1.9986
270004,20171023,0.9958
270004,20171024,1.0676
270004,20171025,1.0016
270004,20171026,1.0157
270004,20171027,1.0036
270004,20171029,2.0249
270004,20171030,1.006
270004,20171031,0.9444
270004,20171101,1.0517
270004,20171102,1.0341
270004,20171103,1.021
270004,20171105,2.0422
270004,20171106,1.0224
270004,20171107,0.9988
270004,20171108,0.9812
270004,20171109,0.9711
270004,20171110,0.9637
270004,20171112,1.9683
270004,20171113,0.9851
270004,20171114,1.0018
270004,20171115,0.9931
270004,20171116,1.0127
270004,20171117,1.0001
270004,20171119,2.0459
270004,20171120,1.0224
270014,20170702,2.314
270014,20170703,1.1864
270014,20170704,1.1803
270014,20170705,1.1603
270014,20170706,1.0784
270014,20170707,1.0283
270014,20170709,2.0139
270014,20170710,1.0142
270014,20170711,0.9744
270014,20170712,1.0048
270014,20170713,0.9912
270014,20170714,0.9869
270014,20170716,1.9672
270014,20170717,1.35
270014,20170718,1.0685
270014,20170719,1.1514
270014,20170720,1.0852
270014,20170721,1.0835
270014,20170723,2.1604
270014,20170724,1.1935
270014,20170725,1.1396
270014,20170726,1.0984
270014,20170727,1.0964
270014,20170728,1.1362
270014,20170730,2.1782
270014,20170731,1.0963
270014,20170801,1.0984
270014,20170802,1.0927
270014,20170803,1.0884
270014,20170804,1.0774
270014,20170806,2.1438
270014,20170807,1.0713
270014,20170808,0.9932
270014,20170809,1.0661
270014,20170810,1.0722
270014,20170811,1.0642
270014,20170813,2.1249
270014,20170814,1.0583
270014,20170815,1.0645
270014,20170816,1.0627
270014,20170817,1.0798
270014,20170818,1.099
270014,20170820,2.1964
270014,20170821,1.1085
270014,20170822,1.1193
270014,20170823,1.131
270014,20170824,1.1
270014,20170825,1.0509
270014,20170827,2.1942
270014,20170828,1.1438
270014,20170829,1.1065
270014,20170830,1.0956
270014,20170831,1.1285
270014,20170901,1.1773
270014,20170903,2.2486
270014,20170904,1.2398
270014,20170905,1.1131
270014,20170906,1.2329
270014,20170907,1.0805
270014,20170908,1.2031
270014,20170910,2.2171
270014,20170911,1.3825
270014,20170912,1.147
270014,20170913,1.1471
270014,20170914,1.1862
270014,20170915,1.214
270014,20170917,2.2264
270014,20170918,1.1299
270014,20170919,1.1162
270014,20170920,1.2665
270014,20170921,1.1687
270014,20170922,1.2472
270014,20170924,2.3139
270014,20170925,1.1813
270014,20170926,1.2437
270014,20170927,1.2669
270014,20170929,1.1669
270014,20171008,10.5404
270014,20171009,1.1789
270014,20171010,1.1778
270014,20171011,1.1159
270014,20171012,1.1628
270014,20171013,1.1531
270014,20171015,2.227
270014,20171016,1.0866
270014,20171017,1.1012
270014,20171018,1.0956
270014,20171019,1.0728
270014,20171020,1.0674
270014,20171022,2.1301
270014,20171023,1.0618
270014,20171024,1.1331
270014,20171025,1.0675
270014,20171026,1.0813
270014,20171027,1.0691
270014,20171029,2.1564
270014,20171030,1.0716
270014,20171031,1.01
270014,20171101,1.1176
270014,20171102,1.1005
270014,20171103,1.087
270014,20171105,2.1737
270014,20171106,1.088
270014,20171107,1.0649
270014,20171108,1.0472
270014,20171109,1.0373
270014,20171110,1.0297
270014,20171112,2.0998
270014,20171113,1.0508
270014,20171114,1.0679
270014,20171115,1.059
270014,20171116,1.0784
270014,20171117,1.0659
270014,20171119,2.1774
270014,20171120,1.0881
270046,20170702,2.3682
270046,20170703,1.2006
270046,20170704,1.1624
270046,20170705,1.2174
270046,20170706,1.2151
270046,20170707,1.2144
270046,20170709,2.428
270046,20170710,1.1975
270046,20170711,1.1969
270046,20170712,1.1645
270046,20170713,1.1645
270046,20170714,1.1787
270046,20170716,2.357
270046,20170717,1.2469
270046,20170718,1.1703
270046,20170719,1.173
270046,20170720,1.1503
270046,20170721,1.1597
270046,20170723,2.3183
270046,20170724,1.1562
270046,20170725,1.1702
270046,20170726,1.1733
270046,20170727,1.1693
270046,20170728,1.1693
270046,20170730,2.3382
270046,20170731,1.1727
270046,20170801,1.1675
270046,20170802,1.1744
270046,20170803,1.1743
270046,20170804,1.1703
270046,20170806,2.3349
270046,20170807,1.1724
270046,20170808,1.1684
270046,20170809,1.1662
270046,20170810,1.1616
270046,20170811,1.3683
270046,20170813,2.3087
270046,20170814,1.1518
270046,20170815,1.1553
270046,20170816,1.1497
270046,20170817,1.1496
270046,20170818,1.1654
270046,20170820,2.3259
270046,20170821,1.1591
270046,20170822,1.1567
270046,20170823,1.1578
270046,20170824,1.1647
270046,20170825,1.1563
270046,20170827,2.3145
270046,20170828,1.1602
270046,20170829,1.1589
270046,20170830,1.1519
270046,20170831,1.1524
270046,20170901,1.1479
270046,20170903,2.1866
270046,20170904,1.1478
270046,20170905,1.1495
270046,20170906,1.1433
270046,20170907,1.115
270046,20170908,1.1197
270046,20170910,2.2451
270046,20170911,1.1253
270046,20170912,1.1976
270046,20170913,1.1427
270046,20170914,1.1535
270046,20170915,1.1038
270046,20170917,2.2036
270046,20170918,1.1049
270046,20170919,1.0871
270046,20170920,1.0887
270046,20170921,1.1073
270046,20170922,1.1088
270046,20170924,2.1964
270046,20170925,1.1719
270046,20170926,1.1146
270046,20170927,1.1462
270046,20170929,1.1177
270046,20171008,9.7123
270046,20171009,1.1139
270046,20171010,1.1158
270046,20171011,1.1212
270046,20171012,1.1513
270046,20171013,1.1428
270046,20171015,2.2863
270046,20171016,1.1407
270046,20171017,1.1297
270046,20171018,1.1332
270046,20171019,1.1354
270046,20171020,1.1454
270046,20171022,2.2989
270046,20171023,1.1439
270046,20171024,1.1458
270046,20171025,1.0815
270046,20171026,1.085
270046,20171027,1.0743
270046,20171029,2.143
270046,20171030,1.0662
270046,20171031,1.0618
270046,20171101,1.0816
270046,20171102,1.0834
270046,20171103,1.0833
270046,20171105,2.1666
270046,20171106,1.0869
270046,20171107,1.0875
270046,20171108,1.0719
270046,20171109,1.0786
270046,20171110,1.0764
270046,20171112,2.1555
270046,20171113,1.0764
270046,20171114,1.0709
270046,20171115,1.0761
270046,20171116,1.0773
270046,20171117,1.0776
270046,20171119,2.1568
270046,20171120,1.0655
270047,20170702,2.5271
270047,20170703,1.2796
270047,20170704,1.2742
270047,20170705,1.2964
270047,20170706,1.2932
270047,20170707,1.2933
270047,20170709,2.5869
270047,20170710,1.2763
270047,20170711,1.2764
270047,20170712,1.2438
270047,20170713,1.2437
270047,20170714,1.2567
270047,20170716,2.5159
270047,20170717,1.3259
270047,20170718,1.2478
270047,20170719,1.2514
270047,20170720,1.2291
270047,20170721,1.2385
270047,20170723,2.4772
270047,20170724,1.2347
270047,20170725,1.2485
270047,20170726,1.2515
270047,20170727,1.2479
270047,20170728,1.2484
270047,20170730,2.4971
270047,20170731,1.252
270047,20170801,1.2495
270047,20170802,1.253
270047,20170803,1.2512
270047,20170804,1.2468
270047,20170806,2.4939
270047,20170807,1.2481
270047,20170808,1.2441
270047,20170809,1.2424
270047,20170810,1.2389
270047,20170811,1.4468
270047,20170813,2.4676
270047,20170814,1.2303
270047,20170815,1.2301
270047,20170816,1.2245
270047,20170817,1.2245
270047,20170818,1.2424
270047,20170820,2.4848
270047,20170821,1.2359
270047,20170822,1.2352
270047,20170823,1.2366
270047,20170824,1.2435
270047,20170825,1.2362
270047,20170827,2.4734
270047,20170828,1.2395
270047,20170829,1.2388
270047,20170830,1.2308
270047,20170831,1.2312
270047,20170901,1.2285
270047,20170903,2.3455
270047,20170904,1.227
270047,20170905,1.2326
270047,20170906,1.2227
270047,20170907,1.1942
270047,20170908,1.2009
270047,20170910,2.404
270047,20170911,1.2059
270047,20170912,1.2786
270047,20170913,1.2215
270047,20170914,1.2307
270047,20170915,1.1824
270047,20170917,2.3626
270047,20170918,1.183
270047,20170919,1.1684
270047,20170920,1.1647
270047,20170921,1.1838
270047,20170922,1.1848
270047,20170924,2.3553
270047,20170925,1.2484
270047,20170926,1.192
270047,20170927,1.224
270047,20170929,1.1977
270047,20171008,10.4273
270047,20171009,1.1937
270047,20171010,1.2004
270047,20171011,1.2005
270047,20171012,1.2305
270047,20171013,1.2224
270047,20171015,2.4452
270047,20171016,1.2215
270047,20171017,1.2165
270047,20171018,1.2128
270047,20171019,1.2184
270047,20171020,1.227
270047,20171022,2.4578
270047,20171023,1.2257
270047,20171024,1.2336
270047,20171025,1.1606
270047,20171026,1.1685
270047,20171027,1.1556
270047,20171029,2.3019
270047,20171030,1.1479
270047,20171031,1.1401
270047,20171101,1.1615
270047,20171102,1.1626
270047,20171103,1.1625
270047,20171105,2.3255
270047,20171106,1.1664
270047,20171107,1.1669
270047,20171108,1.1515
270047,20171109,1.1581
270047,20171110,1.1568
270047,20171112,2.3144
270047,20171113,1.1559
270047,20171114,1.1519
270047,20171115,1.1558
270047,20171116,1.157
270047,20171117,1.1576
270047,20171119,2.3157
270047,20171120,1.1451
288101,20170702,2.0262
288101,20170703,1.0443
288101,20170704,1.03
288101,20170705,1.0515
288101,20170706,1.2343
288101,20170707,1.053
288101,20170709,2.0936
288101,20170710,0.9651
288101,20170711,1.0531
288101,20170712,1.0628
288101,20170713,1.0595
288101,20170714,0.9635
288101,20170716,1.9067
288101,20170717,0.8528
288101,20170718,1.0257
288101,20170719,0.9977
288101,20170720,1.0197
288101,20170721,0.9588
288101,20170723,1.9204
288101,20170724,0.967
288101,20170725,0.8706
288101,20170726,0.9843
288101,20170727,1.3436
288101,20170728,1.0279
288101,20170730,1.9695
288101,20170731,1.0141
288101,20170801,1.0425
288101,20170802,1.6353
288101,20170803,0.9731
288101,20170804,0.9943
288101,20170806,1.7872
288101,20170807,0.9733
288101,20170808,0.919
288101,20170809,0.9781
288101,20170810,0.9673
288101,20170811,0.9638
288101,20170813,1.9287
288101,20170814,0.9067
288101,20170815,0.9119
288101,20170816,0.9033
288101,20170817,0.9122
288101,20170818,0.9698
288101,20170820,1.8187
288101,20170821,0.9092
288101,20170822,0.9334
288101,20170823,0.8957
288101,20170824,0.8744
288101,20170825,1.155
288101,20170827,1.7976
288101,20170828,1.0532
288101,20170829,1.6061
288101,20170830,1.0664
288101,20170831,1.0077
288101,20170901,1.0124
288101,20170903,2.0199
288101,20170904,1.0668
288101,20170905,1.2804
288101,20170906,1.1649
288101,20170907,1.0616
288101,20170908,1.0599
288101,20170910,2.127
288101,20170911,1.352
288101,20170912,1.093
288101,20170913,1.1465
288101,20170914,1.1276
288101,20170915,1.1578
288101,20170917,2.131
288101,20170918,1.0914
288101,20170919,1.0545
288101,20170920,1.0505
288101,20170921,1.0472
288101,20170922,1.0309
288101,20170924,2.0511
288101,20170925,1.1155
288101,20170926,0.9823
288101,20170927,1.0678
288101,20170929,1.0842
288101,20171008,9.5804
288101,20171009,1.2342
288101,20171010,1.0558
288101,20171011,1.5769
288101,20171012,1.0301
288101,20171013,0.9908
288101,20171015,1.9844
288101,20171016,0.9965
288101,20171017,0.991
288101,20171018,0.9468
288101,20171019,0.8916
288101,20171020,0.8389
288101,20171022,1.6618
288101,20171023,0.8343
288101,20171024,0.8517
288101,20171025,1.2634
288101,20171026,1.0734
288101,20171027,1.0211
288101,20171029,1.7894
288101,20171030,0.9464
288101,20171031,0.8405
288101,20171101,1.0461
288101,20171102,0.9943
288101,20171103,0.9946
288101,20171105,1.9851
288101,20171106,0.9294
288101,20171107,1.0162
288101,20171108,0.9359
288101,20171109,0.9587
288101,20171110,1.1438
288101,20171112,1.9948
288101,20171113,0.9941
288101,20171114,0.9667
288101,20171115,0.9013
288101,20171116,0.9384
288101,20171117,0.9846
288101,20171119,2.0542
288101,20171120,0.9529
288201,20170702,2.1577
288201,20170703,1.1089
288201,20170704,1.0927
288201,20170705,1.116
288201,20170706,1.2999
288201,20170707,1.1185
288201,20170709,2.2252
288201,20170710,1.0311
288201,20170711,1.1193
288201,20170712,1.1297
288201,20170713,1.126
288201,20170714,1.0294
288201,20170716,2.0382
288201,20170717,0.9188
288201,20170718,1.0925
288201,20170719,1.0639
288201,20170720,1.0856
288201,20170721,1.025
288201,20170723,2.0519
288201,20170724,1.0329
288201,20170725,0.9399
288201,20170726,1.0502
288201,20170727,1.4093
288201,20170728,1.0937
288201,20170730,2.101
288201,20170731,1.08
288201,20170801,1.1087
288201,20170802,1.7012
288201,20170803,1.039
288201,20170804,1.0599
288201,20170806,1.9187
288201,20170807,1.039
288201,20170808,0.9848
288201,20170809,1.0441
288201,20170810,1.0331
288201,20170811,1.0301
288201,20170813,2.0602
288201,20170814,0.9725
288201,20170815,0.9781
288201,20170816,0.9695
288201,20170817,0.9778
288201,20170818,1.0353
288201,20170820,1.9502
288201,20170821,0.9749
288201,20170822,0.9998
288201,20170823,0.9614
288201,20170824,0.9405
288201,20170825,1.2209
288201,20170827,1.9291
288201,20170828,1.1192
288201,20170829,1.6727
288201,20170830,1.1323
288201,20170831,1.0735
288201,20170901,1.0783
288201,20170903,2.1514
288201,20170904,1.1327
288201,20170905,1.3464
288201,20170906,1.2315
288201,20170907,1.1275
288201,20170908,1.1256
288201,20170910,2.2585
288201,20170911,1.4181
288201,20170912,1.1591
288201,20170913,1.2124
288201,20170914,1.1928
288201,20170915,1.223
288201,20170917,2.2625
288201,20170918,1.1572
288201,20170919,1.1201
288201,20170920,1.1164
288201,20170921,1.1129
288201,20170922,1.1043
288201,20170924,2.1826
288201,20170925,1.1814
288201,20170926,1.0484
288201,20170927,1.1334
288201,20170929,1.1501
288201,20171008,10.1722
288201,20171009,1.2998
288201,20171010,1.1219
288201,20171011,1.6422
288201,20171012,1.0959
288201,20171013,1.0559
288201,20171015,2.1159
288201,20171016,1.0604
288201,20171017,1.057
288201,20171018,1.0129
288201,20171019,0.9572
288201,20171020,0.9048
288201,20171022,1.7933
288201,20171023,0.9
288201,20171024,0.9182
288201,20171025,1.3301
288201,20171026,1.1393
288201,20171027,1.0869
288201,20171029,1.9209
288201,20171030,1.0121
288201,20171031,0.9066
288201,20171101,1.1121
288201,20171102,1.0606
288201,20171103,1.0606
288201,20171105,2.1166
288201,20171106,0.9952
288201,20171107,1.0822
288201,20171108,1.0019
288201,20171109,1.0245
288201,20171110,1.2101
288201,20171112,2.1263
288201,20171113,1.0602
288201,20171114,1.0328
288201,20171115,0.9674
288201,20171116,1.0047
288201,20171117,1.0505
288201,20171119,2.1857
288201,20171120,1.0185
290001,20170702,2.1579
290001,20170703,1.0836
290001,20170704,1.1525
290001,20170705,1.9772
290001,20170706,0.9081
290001,20170707,0.9446
290001,20170709,1.8867
290001,20170710,0.8585
290001,20170711,0.9014
290001,20170712,0.9233
290001,20170713,0.9412
290001,20170714,1.2458
290001,20170716,1.8967
290001,20170717,0.9519
290001,20170718,0.9651
290001,20170719,2.387
290001,20170720,2.4021
290001,20170721,1.2038
290001,20170723,1.7892
290001,20170724,0.9408
290001,20170725,0.8992
290001,20170726,0.93
290001,20170727,0.9711
290001,20170728,0.9646
290001,20170730,1.93
290001,20170731,0.9815
290001,20170801,0.9824
290001,20170802,0.9823
290001,20170803,0.9941
290001,20170804,0.988
290001,20170806,1.9822
290001,20170807,0.962
290001,20170808,0.9582
290001,20170809,0.9477
290001,20170810,0.9406
290001,20170811,3.0106
290001,20170813,1.8631
290001,20170814,0.9459
290001,20170815,0.8805
290001,20170816,1.3721
290001,20170817,0.9395
290001,20170818,0.8657
290001,20170820,1.678
290001,20170821,0.956
290001,20170822,0.983
290001,20170823,0.9619
290001,20170824,0.9664
290001,20170825,0.9751
290001,20170827,1.9579
290001,20170828,0.9863
290001,20170829,0.9765
290001,20170830,0.9642
290001,20170831,0.9975
290001,20170901,0.9529
290001,20170903,1.9133
290001,20170904,0.9438
290001,20170905,0.9512
290001,20170906,0.9441
290001,20170907,0.9298
290001,20170908,0.9211
290001,20170910,1.8412
290001,20170911,0.915
290001,20170912,0.9221
290001,20170913,0.9313
290001,20170914,0.9263
290001,20170915,0.9329
290001,20170917,1.872
290001,20170918,0.9621
290001,20170919,0.9677
290001,20170920,0.9823
290001,20170921,0.9864
290001,20170922,0.9782
290001,20170924,1.962
290001,20170925,0.9853
290001,20170926,0.9863
290001,20170927,0.9613
290001,20170929,1.0197
290001,20171008,9.1747
290001,20171009,1.0203
290001,20171010,1.0036
290001,20171011,0.9929
290001,20171012,1.0041
290001,20171013,0.9286
290001,20171015,1.861
290001,20171016,0.9271
290001,20171017,0.9163
290001,20171018,0.8994
290001,20171019,0.8594
290001,20171020,0.8874
290001,20171022,1.776
290001,20171023,0.8961
290001,20171024,0.9017
290001,20171025,0.9317
290001,20171026,0.9489
290001,20171027,0.9783
290001,20171029,1.9669
290001,20171030,0.9818
290001,20171031,0.9654
290001,20171101,0.9927
290001,20171102,0.9704
290001,20171103,0.9564
290001,20171105,1.9188
290001,20171106,0.9476
290001,20171107,0.9335
290001,20171108,0.894
290001,20171109,0.886
290001,20171110,0.8962
290001,20171112,1.7981
290001,20171113,0.9081
290001,20171114,0.9063
290001,20171115,0.9372
290001,20171116,0.9629
290001,20171117,0.9672
290001,20171119,1.9395
290001,20171120,0.9905
310338,20170702,2.2738
310338,20170703,1.098
310338,20170704,1.0289
310338,20170705,1.0427
310338,20170706,0.9842
310338,20170707,0.8876
310338,20170709,1.7457
310338,20170710,0.8259
310338,20170711,0.7998
310338,20170712,0.7991
310338,20170713,1.0227
310338,20170714,0.7927
310338,20170716,1.5789
310338,20170717,0.7949
310338,20170718,1.636
310338,20170719,0.8274
310338,20170720,0.9049
310338,20170721,0.933
310338,20170723,1.8693
310338,20170724,0.9572
310338,20170725,1.4868
310338,20170726,0.9604
310338,20170727,0.9544
310338,20170728,0.9591
310338,20170730,1.9196
310338,20170731,0.9669
310338,20170801,0.9667
310338,20170802,0.9663
310338,20170803,0.9035
310338,20170804,0.8692
310338,20170806,1.7224
310338,20170807,0.8262
310338,20170808,2.1782
310338,20170809,0.8635
310338,20170810,0.8466
310338,20170811,0.8438
310338,20170813,1.6723
310338,20170814,0.8457
310338,20170815,0.8641
310338,20170816,1.0334
310338,20170817,0.9104
310338,20170818,0.931
310338,20170820,1.8604
310338,20170821,0.9437
310338,20170822,0.9455
310338,20170823,0.9548
310338,20170824,0.9248
310338,20170825,0.9259
310338,20170827,1.8532
310338,20170828,0.9305
310338,20170829,0.9494
310338,20170830,0.9624
310338,20170831,0.9552
310338,20170901,2.1362
310338,20170903,1.9337
310338,20170904,0.9448
310338,20170905,0.9315
310338,20170906,0.9167
310338,20170907,0.9488
310338,20170908,0.9532
310338,20170910,1.8671
310338,20170911,0.8818
310338,20170912,0.9887
310338,20170913,1.3856
310338,20170914,1.0022
310338,20170915,1.022
310338,20170917,2.0405
310338,20170918,1.0348
310338,20170919,1.0536
310338,20170920,1.0641
310338,20170921,1.0891
310338,20170922,1.0559
310338,20170924,2.1083
310338,20170925,1.0723
310338,20170926,1.1277
310338,20170927,1.2247
310338,20170929,1.4172
310338,20171008,12.7616
310338,20171009,1.3958
310338,20171010,1.0083
310338,20171011,1.0534
310338,20171012,1.0022
310338,20171013,0.9732
310338,20171015,1.954
310338,20171016,0.9704
310338,20171017,1.1432
310338,20171018,0.9209
310338,20171019,0.9072
310338,20171020,0.9003
310338,20171022,1.8269
310338,20171023,0.919
310338,20171024,0.9235
310338,20171025,0.9459
310338,20171026,0.9526
310338,20171027,0.9757
310338,20171029,1.9533
310338,20171030,0.9846
310338,20171031,1.0015
310338,20171101,0.9997
310338,20171102,1.3089
310338,20171103,0.9735
310338,20171105,1.9241
310338,20171106,1.2238
310338,20171107,0.9108
310338,20171108,0.8693
310338,20171109,1.2174
310338,20171110,0.8624
310338,20171112,1.7295
310338,20171113,1.1878
310338,20171114,1.0406
310338,20171115,0.9251
310338,20171116,0.9158
310338,20171117,0.9382
310338,20171119,1.8917
310338,20171120,0.9573
310339,20170702,2.4053
310339,20170703,1.1642
310339,20170704,1.0947
310339,20170705,1.1087
310339,20170706,1.0436
310339,20170707,0.9503
310339,20170709,1.8772
310339,20170710,0.8924
310339,20170711,0.87
310339,20170712,0.8653
310339,20170713,1.0883
310339,20170714,0.8585
310339,20170716,1.7104
310339,20170717,0.8604
310339,20170718,1.7019
310339,20170719,0.8925
310339,20170720,0.9703
310339,20170721,0.999
310339,20170723,2.0008
310339,20170724,1.021
310339,20170725,1.5537
310339,20170726,1.0255
310339,20170727,1.0161
310339,20170728,1.0249
310339,20170730,2.0511
310339,20170731,1.0326
310339,20170801,1.0351
310339,20170802,1.0322
310339,20170803,0.9694
310339,20170804,0.9352
310339,20170806,1.8539
310339,20170807,0.8921
310339,20170808,2.2445
310339,20170809,0.9266
310339,20170810,0.9088
310339,20170811,0.9096
310339,20170813,1.8038
310339,20170814,0.9114
310339,20170815,0.9298
310339,20170816,1.0979
310339,20170817,0.9716
310339,20170818,0.9974
310339,20170820,1.9919
310339,20170821,1.0094
310339,20170822,1.0138
310339,20170823,1.0226
310339,20170824,0.9906
310339,20170825,0.9917
310339,20170827,1.9847
310339,20170828,0.9964
310339,20170829,1.0149
310339,20170830,1.0236
310339,20170831,1.0209
310339,20170901,2.207
310339,20170903,2.0652
310339,20170904,1.0079
310339,20170905,0.992
310339,20170906,0.9768
310339,20170907,0.9993
310339,20170908,1.0035
310339,20170910,1.9986
310339,20170911,0.9246
310339,20170912,1.055
310339,20170913,1.4524
310339,20170914,1.0684
310339,20170915,1.0863
310339,20170917,2.172
310339,20170918,1.1007
310339,20170919,1.1206
310339,20170920,1.1299
310339,20170921,1.1551
310339,20170922,1.1126
310339,20170924,2.2398
310339,20170925,1.1176
310339,20170926,1.1772
310339,20170927,1.2884
310339,20170929,1.4829
310339,20171008,13.3534
310339,20171009,1.4616
310339,20171010,1.1627
310339,20171011,1.1188
310339,20171012,1.0627
310339,20171013,1.042
310339,20171015,2.0855
310339,20171016,1.0369
310339,20171017,1.2135
310339,20171018,0.9875
310339,20171019,0.9779
310339,20171020,0.9675
310339,20171022,1.9584
310339,20171023,0.9852
310339,20171024,0.9924
310339,20171025,1.0138
310339,20171026,1.0206
310339,20171027,1.0418
310339,20171029,2.0848
310339,20171030,1.0518
310339,20171031,1.0705
310339,20171101,1.0671
310339,20171102,1.3752
310339,20171103,1.0406
310339,20171105,2.0556
310339,20171106,1.2911
310339,20171107,0.978
310339,20171108,0.9369
310339,20171109,1.2841
310339,20171110,0.9304
310339,20171112,1.861
310339,20171113,1.2538
310339,20171114,1.115
310339,20171115,0.9921
310339,20171116,0.9818
310339,20171117,1.0039
310339,20171119,2.0232
310339,20171120,1.0235
320002,20170702,1.9732
320002,20170703,2.0714
320002,20170704,0.8953
320002,20170705,0.9024
320002,20170706,0.9173
320002,20170707,0.7709
320002,20170709,1.4822
320002,20170710,0.8446
320002,20170711,0.8626
320002,20170712,0.8813
320002,20170713,0.9455
320002,20170714,0.9069
320002,20170716,1.8297
320002,20170717,0.9279
320002,20170718,1.0225
320002,20170719,1.8154
320002,20170720,1.0015
320002,20170721,1.0433
320002,20170723,2.1066
320002,20170724,3.3168
320002,20170725,1.044
320002,20170726,1.0341
320002,20170727,1.0218
320002,20170728,1.028
320002,20170730,2.0528
320002,20170731,1.0398
320002,20170801,1.0502
320002,20170802,1.0445
320002,20170803,1.0652
320002,20170804,1.0253
320002,20170806,2.0508
320002,20170807,1.0281
320002,20170808,1.1149
320002,20170809,1.135
320002,20170810,1.0399
320002,20170811,1.0445
320002,20170813,2.092
320002,20170814,1.1045
320002,20170815,1.4261
320002,20170816,1.0812
320002,20170817,1.0771
320002,20170818,1.074
320002,20170820,2.1498
320002,20170821,1.1215
320002,20170822,0.9989
320002,20170823,1.0541
320002,20170824,1.0523
320002,20170825,1.0579
320002,20170827,2.0842
320002,20170828,1.0427
320002,20170829,1.0492
320002,20170830,1.0592
320002,20170831,1.0686
320002,20170901,1.0473
320002,20170903,2.0927
320002,20170904,1.0356
320002,20170905,1.0271
320002,20170906,1.0321
320002,20170907,1.0453
320002,20170908,1.0486
320002,20170910,2.103
320002,20170911,1.0504
320002,20170912,1.0526
320002,20170913,1.0947
320002,20170914,1.0584
320002,20170915,1.0621
320002,20170917,2.1252
320002,20170918,1.0384
320002,20170919,1.0248
320002,20170920,1.063
320002,20170921,1.0488
320002,20170922,1.0293
320002,20170924,2.063
320002,20170925,1.3042
320002,20170926,1.0312
320002,20170927,1.1328
320002,20170929,1.3328
320002,20171008,10.0276
320002,20171009,1.1387
320002,20171010,1.1129
320002,20171011,1.1409
320002,20171012,1.0971
320002,20171013,1.0539
320002,20171015,2.093
320002,20171016,1.1147
320002,20171017,1.1027
320002,20171018,1.061
320002,20171019,1.0468
320002,20171020,1.0445
320002,20171022,2.0886
320002,20171023,0.9247
320002,20171024,1.0656
320002,20171025,1.2661
320002,20171026,1.0429
320002,20171027,1.0131
320002,20171029,2.0213
320002,20171030,1.0832
320002,20171031,0.9477
320002,20171101,1.0485
320002,20171102,1.0545
320002,20171103,1.0617
320002,20171105,2.1396
320002,20171106,1.0799
320002,20171107,1.0348
320002,20171108,1.0043
320002,20171109,1.015
320002,20171110,0.8735
320002,20171112,1.7146
320002,20171113,0.9856
320002,20171114,0.7307
320002,20171115,0.5566
320002,20171116,0.6407
320002,20171117,1.0729
320002,20171119,2.1846
320002,20171120,1.017
320019,20170702,2.1047
320019,20170703,2.1349
320019,20170704,0.9685
320019,20170705,0.957
320019,20170706,0.981
320019,20170707,0.8367
320019,20170709,1.6137
320019,20170710,0.9103
320019,20170711,0.9325
320019,20170712,0.9509
320019,20170713,1.0133
320019,20170714,0.9753
320019,20170716,1.9612
320019,20170717,0.9943
320019,20170718,1.0921
320019,20170719,1.8825
320019,20170720,1.069
320019,20170721,1.1086
320019,20170723,2.2381
320019,20170724,3.3826
320019,20170725,1.1127
320019,20170726,1.0959
320019,20170727,1.0812
320019,20170728,1.0905
320019,20170730,2.1843
320019,20170731,1.1026
320019,20170801,1.1135
320019,20170802,1.1106
320019,20170803,1.1317
320019,20170804,1.092
320019,20170806,2.1823
320019,20170807,1.0945
320019,20170808,1.1831
320019,20170809,1.2028
320019,20170810,1.1058
320019,20170811,1.1107
320019,20170813,2.2235
320019,20170814,1.1713
320019,20170815,1.4931
