userid,date,ticker,name,percent
28,2017-10-19,217024,217024,0.033
28,2017-10-19,519020,519020,0.033
28,2017-10-19,164205,164205,0.033
28,2017-10-19,070009,070009,0.033
28,2017-10-19,270009,270009,0.033
28,2017-10-19,070029,070029,0.34
29,2017-07-01,050030,050030,0.0315
29,2017-07-01,160719,160719,0.0315
29,2017-07-01,001790,001790,0.0315
29,2017-07-01,000307,000307,0.0315
29,2017-07-01,206013,206013,0.0315
29,2017-07-01,202212,202212,0.0315
29,2017-07-01,003762,003762,0.189
29,2017-07-01,420009,420009,0.189
29,2017-07-01,519188,519188,0.0315
29,2017-07-01,519152,519152,0.0315
29,2017-07-01,070029,070029,0.37
29,2017-09-29,050030,050030,0.189
29,2017-09-29,000193,000193,0.189
29,2017-09-29,166802,166802,0.0315
29,2017-09-29,090010,090010,0.0315
29,2017-09-29,206013,206013,0.0315
29,2017-09-29,202202,202202,0.0315
29,2017-09-29,164205,164205,0.0315
29,2017-09-29,000530,000530,0.0315
29,2017-09-29,202102,202102,0.0315
29,2017-09-29,202103,202103,0.0315
29,2017-09-29,070029,070029,0.37
29,2017-10-19,050030,050030,0.189
29,2017-10-19,000193,000193,0.189
29,2017-10-19,040180,040180,0.0315
29,2017-10-19,096001,096001,0.0315
29,2017-10-19,206013,206013,0.0315
29,2017-10-19,217024,217024,0.0315
29,2017-10-19,519020,519020,0.0315
29,2017-10-19,164205,164205,0.0315
29,2017-10-19,070009,070009,0.0315
29,2017-10-19,270009,270009,0.0315
29,2017-10-19,070029,070029,0.37
30,2017-07-01,050030,050030,0.0335
30,2017-07-01,160719,160719,0.0335
30,2017-07-01,001790,001790,0.0335
30,2017-07-01,000307,000307,0.0335
30,2017-07-01,206013,206013,0.0335
30,2017-07-01,202212,202212,0.0335
30,2017-07-01,003762,003762,0.201
30,2017-07-01,420009,420009,0.201
30,2017-07-01,519188,519188,0.0335
30,2017-07-01,519152,519152,0.0335
30,2017-07-01,070029,070029,0.33
30,2017-09-29,050030,050030,0.201
30,2017-09-29,000193,000193,0.201
30,2017-09-29,166802,166802,0.0335
30,2017-09-29,090010,090010,0.0335
30,2017-09-29,206013,206013,0.0335
30,2017-09-29,202202,202202,0.0335
30,2017-09-29,164205,164205,0.0335
30,2017-09-29,000530,000530,0.0335
30,2017-09-29,202102,202102,0.0335
30,2017-09-29,202103,202103,0.0335
30,2017-09-29,070029,070029,0.33
