data_dt,entrydate(min),entrytime,icode,indexcap_id,mcap,tcap,tdate
20070202,20070202 00:00,21:00:20,399107,14209,82543274.61,174946146.6,20070202
20041015,20041015 00:00,15:48:32,000001,6674,82543584.45,280767704.4,20021030
20041015,20041015 00:00,15:43:27,000002,6381,82544098.41,290967318.3,20020731
20041015,20041015 00:00,16:23:26,000002,9033,82554286.37,301763174.3,20040607
20041015,20041015 00:00,15:44:10,000002,6431,82586855.19,290659251.4,20020814
20041015,20041015 00:00,15:55:11,000001,7001,82587534.75,281533998.5,20030127
20041015,20041015 00:00,16:01:28,000002,7471,82592479.24,294139198.5,20030604
20041015,20041015 00:00,16:14:39,000001,8315,82614500.72,300912081.3,20031225
20041015,20041015 00:00,15:57:44,000001,7217,82618801.86,283348849.3,20030327
20041015,20041015 00:00,16:29:58,000001,9619,82630521.47,291517052.7,20041008
20070122,20070122 00:00,21:00:28,000016,14140,82630880.31,531662626.1,20070122
20041015,20041015 00:00,16:06:45,000001,7703,82636639.07,283225101.8,20030729
20041015,20041015 00:00,15:58:51,000002,7327,82636953.79,292291997.4,20030422
20041015,20041015 00:00,16:06:53,000001,7715,82647502.35,283237943.5,20030731
20041015,20041015 00:00,15:56:35,000001,7133,82663428.02,281741234.1,20030307
20041015,20041015 00:00,16:06:38,000001,7691,82671687.73,283304965.6,20030725
20041015,20041015 00:00,16:06:49,000001,7709,82677576.58,283679541.1,20030730
20041015,20041015 00:00,16:14:50,000001,8333,82687822.97,300927126.9,20031230
20041015,20041015 00:00,15:43:37,000002,6396,82696699.16,291550123.8,20020805
20010806,20010806 00:00,16:10:00,000001,1337,82700884.29,261310223.6,20010806
20041015,20041015 00:00,15:48:25,000001,6669,82702281.66,280986911.9,20021029
20010105,20010105 00:00,16:10:00,000001,1065,82710957.58,266074933,20010105
20010112,20010112 00:00,16:10:00,000001,1075,82711586.35,268644443.9,20010112
20041015,20041015 00:00,15:44:21,000002,6441,82713524.45,291215934.4,20020816
20041015,20041015 00:00,16:25:48,000001,9234,82718100.07,296811558.7,20040716
20010828,20010828 00:00,16:10:00,000001,1369,82736553.7,288932940.8,20010828
20041015,20041015 00:00,16:07:14,000001,7751,82737058.44,283145447.2,20030808
20041015,20041015 00:00,15:43:08,000002,6366,82739838.03,291838761.1,20020726
20041015,20041015 00:00,15:58:48,000002,7321,82761745.54,292600172.9,20030421
20041015,20041015 00:00,15:55:19,000001,7013,82773765.33,282285284.9,20030129
20010907,20010907 00:00,16:10:00,000001,1385,82777130.3,284926972.7,20010907
20041015,20041015 00:00,16:01:10,000002,7453,82778302.41,294324833.6,20030530
20041015,20041015 00:00,16:14:36,000001,8309,82780622.44,301154121.5,20031224
20010606,20010606 00:00,16:10:00,399106,1252,82781509.86,219359833.2,20010606
20070206,20070206 00:00,21:00:26,000016,14228,82794230.48,539679226.6,20070206
20041015,20041015 00:00,15:36:30,000001,6025,82800291.08,274797075.3,20020329
20041015,20041015 00:00,16:14:58,000001,8345,82806308.17,302259830.3,20040102
20041015,20041015 00:00,15:35:32,000001,5977,82808398.09,274375456.2,20020313
20010601,20010601 00:00,16:10:00,399106,1246,82811862.84,218668439,20010601
20070202,20070202 00:00,21:00:23,000016,14212,82821850.84,545084687.2,20070202
20041015,20041015 00:00,15:40:08,000001,6161,82830150.2,278191779.1,20020523
20041015,20041015 00:00,16:25:52,000001,9241,82840104.79,297092258.5,20040719
20041015,20041015 00:00,16:06:56,000001,7721,82841198.69,283497511.1,20030801
20010920,20010920 00:00,16:10:00,000001,1403,82844681.32,286428819.6,20010920
20041015,20041015 00:00,16:14:43,000001,8321,82844944.26,301442485.8,20031226
20010921,20010921 00:00,16:10:00,000001,1405,82845774.25,286097780.6,20010921
20041015,20041015 00:00,16:23:57,000001,9073,82857482.82,295615956.1,20040615
20041015,20041015 00:00,15:55:15,000001,7007,82873231.7,282428868.7,20030128
20041015,20041015 00:00,15:45:38,000002,6511,82877327.61,292473066.5,20020905
20041015,20041015 00:00,15:35:44,000001,5985,82879406.33,274810667.8,20020315
20041015,20041015 00:00,16:07:17,000001,7757,82881833.44,283750168.9,20030811
20041015,20041015 00:00,16:01:16,000002,7459,82887273.09,294398478.9,20030602
20041015,20041015 00:00,16:29:47,000001,9598,82892497.95,294040638.2,20040928
20041015,20041015 00:00,15:59:03,000001,7343,82892529.78,281725893,20030425
20041015,20041015 00:00,15:36:36,000001,6029,82897217.63,274852029,20020401
20041015,20041015 00:00,15:43:34,000002,6391,82900605.63,292796960.9,20020802
20041015,20041015 00:00,15:55:43,000001,7049,82930661.93,281791758.2,20030217
20010104,20010104 00:00,16:10:00,000001,1063,82938221.31,267122386,20010104
20070205,20070205 00:00,21:00:25,399107,14217,82955470.81,175500970.4,20070205
20041015,20041015 00:00,15:48:56,000001,6709,82970772.23,283403659.9,20021108
20041015,20041015 00:00,15:56:29,000001,7127,82971766.94,282723394.6,20030306
20041015,20041015 00:00,16:04:20,000001,7571,82972954.42,284718046.6,20030627
20041015,20041015 00:00,15:41:27,000001,6245,82974007.03,278242585.2,20020621
20041015,20041015 00:00,15:55:47,000001,7055,82988337.22,281788949.3,20030218
20041015,20041015 00:00,15:43:05,000002,6361,82995191.47,293089129.5,20020725
20010119,20010119 00:00,16:10:00,000001,1085,83005295.16,271090196.4,20010119
20041015,20041015 00:00,15:43:47,000002,6411,83013138.12,292802999.1,20020808
20081028,20081028 00:00,21:02:27,399107,17701,83024056.59,158601942.9,20081028
20081103,20081103 00:00,21:00:06,399106,17730,83038165.48,155271574.5,20081103
20041015,20041015 00:00,15:47:53,000001,6629,83044720.24,281191311.4,20021017
20041015,20041015 00:00,16:04:49,000001,7589,83053520.29,285248039.5,20030702
20070426,20070426 00:00,21:00:17,399004,14662,83059826.29,169730165.3,20070426
20041015,20041015 00:00,16:06:17,000001,7667,83064421.93,285855195.5,20030721
20041015,20041015 00:00,15:35:47,000001,5989,83099651.54,275985324.3,20020318
20060509,20060509 00:00,21:00:16,000300,12677,83100958.59,262362951.5,20060509
20010313,20010313 00:00,16:10:00,000001,1139,83134363.45,266674320.6,20010313
20041015,20041015 00:00,16:06:34,000001,7685,83143561.59,285464005.8,20030724
20041015,20041015 00:00,16:29:38,000001,9584,83162297.56,294024251.5,20040924
20041015,20041015 00:00,15:55:35,000001,7037,83168857.83,283242410.3,20030213
20041015,20041015 00:00,16:07:21,000001,7763,83176397.02,284687316.2,20030812
20041015,20041015 00:00,15:43:16,000002,6371,83177356.23,293298168.5,20020729
20041015,20041015 00:00,16:05:20,000001,7607,83177552.2,286039783.7,20030707
20090204,20090204 00:00,21:00:06,399004,18242,83192637.26,138583950,20090204
20041015,20041015 00:00,15:48:18,000001,6659,83192762.65,282637238.2,20021025
20041015,20041015 00:00,16:15:17,000002,8375,83193487.63,316518095.2,20040108
20041015,20041015 00:00,15:57:51,000001,7229,83199007.25,285562789.6,20030331
20010309,20010309 00:00,16:10:00,000001,1135,83209815.56,267646410.9,20010309
20010103,20010103 00:00,16:10:00,000001,1061,83217105.27,269147752.5,20010103
20041015,20041015 00:00,16:15:45,000002,8410,83224268.6,312023395.1,20040115
20010831,20010831 00:00,16:10:00,000001,1375,83229363.95,288509072.8,20010831
20061208,20061208 00:00,21:00:34,000010,13903,83229760.45,444629094.4,20061208
20060414,20060414 00:00,21:00:13,000001,12574,83238130.54,261639226.4,20060414
20041015,20041015 00:00,16:22:05,000002,8928,83239440.77,305630747.6,20040517
20061130,20061130 00:00,21:00:41,000010,13855,83245451.71,444471234.7,20061130
20060428,20060428 00:00,21:00:11,000002,12656,83259059.12,268474918.5,20060428
20041015,20041015 00:00,16:05:08,000001,7601,83284280.36,286202217.3,20030704
20041015,20041015 00:00,15:58:09,000001,7259,83292528.07,286501276.2,20030407
20041015,20041015 00:00,16:24:01,000001,9080,83304538.06,298035148.5,20040616
20060410,20060410 00:00,21:00:18,000001,12542,83312590.28,262187755.4,20060410
20041015,20041015 00:00,15:58:02,000001,7247,83319021.47,285845957.5,20030403
20060511,20060511 00:00,21:00:21,000300,12693,83325611.91,261979873.1,20060511
20041015,20041015 00:00,15:47:56,000001,6634,83327505.1,282382548.4,20021018
20041015,20041015 00:00,16:06:20,000001,7673,83342523.02,286353603.8,20030722
20041015,20041015 00:00,16:03:58,000001,7559,83350776.44,285515052.9,20030625
20041015,20041015 00:00,15:58:12,000001,7265,83361140.9,287613381.1,20030408
20041015,20041015 00:00,15:43:01,000002,6356,83362289.94,294423974.7,20020724
20041015,20041015 00:00,16:23:45,000001,9052,83364273.52,296027010.7,20040610
20010315,20010315 00:00,16:10:00,000001,1143,83372692.16,268152592.6,20010315
20041015,20041015 00:00,16:04:59,000001,7595,83374479.7,286520984.9,20030703
20010903,20010903 00:00,16:10:00,000001,1377,83380710.06,287699990.1,20010903
20041015,20041015 00:00,15:43:19,000002,6376,83384023.03,294053393.5,20020730
20010110,20010110 00:00,16:10:00,000001,1071,83385171.64,270960403.8,20010110
20041015,20041015 00:00,16:05:46,000001,7619,83389659.69,286462261.1,20030709
20010111,20010111 00:00,16:10:00,000001,1073,83393716.34,271064188.6,20010111
20041015,20041015 00:00,15:59:24,000001,7379,83399441,289139355.6,20030514
20041015,20041015 00:00,16:07:07,000001,7739,83422003.91,285278027.4,20030806
20041015,20041015 00:00,16:07:10,000001,7745,83423512.94,285573856.8,20030807
20041015,20041015 00:00,15:55:32,000001,7031,83430160.82,284439543.9,20030212
20041015,20041015 00:00,15:43:44,000002,6406,83431096.74,294258505.9,20020807
20070118,20070118 00:00,21:00:23,399107,14121,83435663.74,177198891.5,20070118
20041015,20041015 00:00,15:40:02,000001,6153,83439003.74,279692677.2,20020521
20050205,20050205 00:00,13:18:49,000001,10252,83440382.45,274787465.3,20011231
20010830,20010830 00:00,16:10:00,000001,1373,83466592.35,290165581.3,20010830
20041015,20041015 00:00,15:42:58,000002,6351,83475156,294679276.1,20020723
20081107,20081107 00:00,21:00:05,399106,17762,83494536.03,155666951,20081107
20041015,20041015 00:00,15:43:40,000002,6401,83512954.75,294718613,20020806
20041015,20041015 00:00,16:15:42,000002,8403,83513728.26,313093303.6,20040114
20041015,20041015 00:00,16:23:49,000001,9059,83518433.83,296750415,20040611
20041015,20041015 00:00,15:55:39,000001,7043,83535196.86,284492643.6,20030214
20060412,20060412 00:00,21:00:13,000001,12558,83535739.19,262248577.4,20060412
20041015,20041015 00:00,15:47:59,000001,6639,83586572,283377578,20021021
20041015,20041015 00:00,15:55:54,000001,7067,83643569.78,284357601,20030220
20041015,20041015 00:00,16:06:28,000001,7679,83654781.03,287044235.8,20030723
20070508,20070508 00:00,11:24:00,399004,14698,83656976.92,170687206.4,20070430
20041015,20041015 00:00,16:23:39,000001,9045,83663150.42,295983397.6,20040609
20041015,20041015 00:00,15:56:15,000001,7103,83677611.46,285019406.4,20030228
20041015,20041015 00:00,15:57:58,000001,7241,83679218.73,287667537.9,20030402
20041015,20041015 00:00,16:23:22,000002,9026,83681832.66,306619385.5,20040604
20041015,20041015 00:00,15:56:04,000001,7085,83692642.44,284713750.7,20030225
20041015,20041015 00:00,16:23:00,000002,8991,83718535.67,307401198.2,20040528
20041015,20041015 00:00,15:47:42,000001,6619,83723193.87,283339748.6,20021015
20041015,20041015 00:00,15:55:50,000001,7061,83725571.61,284492057.8,20030219
20060411,20060411 00:00,21:00:13,000001,12550,83726647.42,262905787.5,20060411
20041015,20041015 00:00,16:03:30,000001,7547,83727754.33,287232847.4,20030623
20041015,20041015 00:00,16:23:19,000002,9019,83729694.21,306912999.6,20040603
20041015,20041015 00:00,15:44:34,000002,6451,83730695.96,295641383.8,20020820
20041015,20041015 00:00,15:47:35,000001,6609,83733209.26,283227796.8,20021011
20041015,20041015 00:00,15:48:42,000001,6689,83736518.88,285005413.1,20021104
20041015,20041015 00:00,15:42:34,000002,6321,83752583.57,296434221.3,20020715
20010919,20010919 00:00,16:10:00,000001,1401,83756791.37,288784695.2,20010919
20041015,20041015 00:00,15:38:47,000001,6097,83762720.6,282514108.6,20020424
20041015,20041015 00:00,15:39:49,000001,6137,83768420.81,281283234.8,20020515
20041015,20041015 00:00,16:06:14,000001,7661,83777033.62,287931454.6,20030718
20041015,20041015 00:00,15:42:51,000002,6346,83777553.1,295737387.8,20020722
20041015,20041015 00:00,16:05:34,000001,7613,83780747.12,288043127,20030708
20041015,20041015 00:00,15:56:11,000001,7097,83781859.95,285359515.9,20030227
20041015,20041015 00:00,16:07:03,000001,7733,83787188.01,286825521.8,20030805
20041015,20041015 00:00,16:07:00,000001,7727,83790872.05,286835841.6,20030804
20010910,20010910 00:00,16:10:00,000001,1387,83795070.62,289573202.9,20010910
20041015,20041015 00:00,15:57:55,000001,7235,83806218.4,287894535.2,20030401
20041015,20041015 00:00,15:56:08,000001,7091,83822337.04,285253511.3,20030226
20041015,20041015 00:00,15:58:59,000001,7337,83830770.45,284827020.9,20030424
20041015,20041015 00:00,15:58:05,000001,7253,83832277.33,287630679,20030404
20041015,20041015 00:00,15:44:43,000002,6456,83837200.64,296036134.7,20020821
20060417,20060417 00:00,21:00:11,000001,12582,83843559.24,264897499.1,20060417
20041015,20041015 00:00,16:03:46,000001,7553,83861224.58,287434562.6,20030624
20041015,20041015 00:00,15:35:15,000001,5965,83865430.58,278057087.4,20020308
20061201,20061201 00:00,21:00:36,000010,13863,83870154.9,443221661.2,20061201
20041015,20041015 00:00,16:15:25,000002,8389,83879272.81,318178741.3,20040112
20010914,20010914 00:00,16:10:00,000001,1395,83890830.05,290010625.2,20010914
20041015,20041015 00:00,15:42:38,000002,6326,83891266.99,297241790.1,20020716
20010829,20010829 00:00,16:10:00,000001,1371,83897779.35,291147505.9,20010829
20041015,20041015 00:00,15:45:35,000002,6506,83898593.48,296269184.3,20020904
20041015,20041015 00:00,16:21:41,000002,8893,83902526.9,309965684.1,20040510
20041015,20041015 00:00,15:36:57,000001,6045,83905034.69,279706749.9,20020405
20081031,20081031 00:00,21:00:20,399106,17723,83932630.98,157256557.3,20081031
20041015,20041015 00:00,15:45:13,000002,6486,83948237.45,296392808.2,20020829
20041015,20041015 00:00,15:44:57,000002,6471,83959369.37,296159836.4,20020826
20010316,20010316 00:00,16:10:00,000001,1145,83964440.93,269102320.1,20010316
20041015,20041015 00:00,15:45:21,000002,6491,83980102.94,296494643.8,20020830
20041015,20041015 00:00,16:04:09,000001,7565,83986610.34,288093260.6,20030626
20041015,20041015 00:00,15:59:10,000001,7355,84000004.41,286536799.2,20030429
20041015,20041015 00:00,16:22:01,000002,8921,84009424.41,310153121.7,20040514
20041015,20041015 00:00,16:22:40,000002,8963,84020409.35,307562245.6,20040524
20041015,20041015 00:00,15:56:25,000001,7121,84022560.09,286167204,20030305
20041015,20041015 00:00,15:47:32,000001,6604,84041258.02,284028093.3,20021010
20060510,20060510 00:00,21:00:26,000300,12685,84046153.32,264432559.3,20060510
20081105,20081105 00:00,21:00:07,399106,17746,84050289.27,156662958.7,20081105
20041015,20041015 00:00,15:35:27,000001,5973,84057901.58,277771885.5,20020312
20041015,20041015 00:00,15:38:53,000001,6101,84059915.83,283563785.6,20020425
20041015,20041015 00:00,16:23:04,000002,8998,84072754.16,308924961.1,20040531
20041015,20041015 00:00,15:41:34,000002,6255,84085046.19,298119599.4,20020625
20041015,20041015 00:00,15:45:27,000002,6496,84089214.67,296897343.3,20020902
20010314,20010314 00:00,16:10:00,000001,1141,84091721.34,269690506.6,20010314
20041015,20041015 00:00,15:42:24,000002,6306,84102136.8,298721575.1,20020710
20041015,20041015 00:00,15:47:39,000001,6614,84107127.6,284638861.8,20021014
20041015,20041015 00:00,16:29:22,000001,9563,84111262.67,296676701.4,20040921
20041015,20041015 00:00,16:15:49,000002,8417,84136786.26,314902844.2,20040116
20041015,20041015 00:00,15:42:28,000002,6311,84145206.67,297985965.1,20020711
20041015,20041015 00:00,15:37:00,000001,6049,84168653.14,280355035.1,20020408
20041015,20041015 00:00,15:58:34,000002,7303,84187044.14,299030566.5,20030416
20041015,20041015 00:00,16:22:55,000002,8984,84189439.15,309085672.4,20040527
20041015,20041015 00:00,15:41:58,000002,6271,84227169.58,300141979.7,20020701
20041015,20041015 00:00,15:36:52,000001,6041,84234984.87,280525326.7,20020404
20041015,20041015 00:00,15:42:31,000002,6316,84240124.82,298226696.2,20020712
20041015,20041015 00:00,16:21:46,000002,8900,84251017.58,311599809,20040511
20041015,20041015 00:00,15:48:15,000001,6654,84258375.26,285636815.1,20021024
20041015,20041015 00:00,16:15:33,000002,8396,84265373.12,317089185.8,20040113
20010319,20010319 00:00,16:10:00,000001,1147,84271028.28,270065887.3,20010319
20041015,20041015 00:00,16:22:23,000002,8949,84283422.87,307397742.4,20040520
20070116,20070116 00:00,21:00:20,399107,14105,84288419.22,178093910.1,20070116
20060418,20060418 00:00,21:00:17,000001,12590,84292598.12,266027588.1,20060418
20010912,20010912 00:00,16:10:00,000001,1391,84302677.66,292063830.3,20010912
20081029,20081029 00:00,21:00:20,399106,17707,84305985.22,158225265.1,20081029
20080820,20080820 00:00,21:00:39,399004,17354,84330027.16,146446218.4,20080820
20041015,20041015 00:00,15:58:41,000002,7315,84334644.21,298413109.2,20030418
20041015,20041015 00:00,15:59:14,000001,7361,84345400.64,288842878.1,20030430
20060420,20060420 00:00,21:00:17,000001,12606,84368262.16,264923120.8,20060420
20041015,20041015 00:00,15:47:23,000001,6599,84372455.27,284879745.8,20021009
20041015,20041015 00:00,15:59:17,000001,7367,84380393.2,290825152.3,20030512
20041015,20041015 00:00,15:42:41,000002,6331,84413030.51,298935042.9,20020717
20060425,20060425 00:00,21:00:14,000001,12630,84413793.31,264658176.4,20060425
20041015,20041015 00:00,15:45:31,000002,6501,84413803.43,298063547.7,20020903
20041015,20041015 00:00,15:56:19,000001,7109,84414937.97,287587599.5,20030303
20041015,20041015 00:00,15:47:45,000001,6624,84417000.94,285685261.8,20021016
20041015,20041015 00:00,15:58:27,000002,7291,84419859.44,300789770.7,20030414
20041015,20041015 00:00,16:01:50,000001,7487,84420541.09,290398831.3,20030609
20041015,20041015 00:00,15:45:01,000002,6476,84429006.08,297765820.2,20020827
20010807,20010807 00:00,16:10:00,000001,1339,84430590.86,266216772.1,20010807
20041015,20041015 00:00,15:56:22,000001,7115,84438274.97,287517425.5,20030304
20070109,20070109 00:00,21:00:23,399106,14063,84446584.36,170685425.5,20070109
20041015,20041015 00:00,15:39:45,000001,6133,84449391.52,284207587,20020514
20041015,20041015 00:00,15:42:11,000002,6286,84455332.38,300309868.2,20020704
20041015,20041015 00:00,15:45:09,000002,6481,84460809.58,298077859.6,20020828
20070206,20070206 00:00,21:00:24,399107,14225,84480708.62,178706220.7,20070206
20041015,20041015 00:00,15:38:38,000001,6093,84497001.11,284862025.8,20020423
20041015,20041015 00:00,15:59:44,000001,7409,84499681.21,290775576.3,20030521
20041015,20041015 00:00,16:05:58,000001,7637,84509493.59,290362015.9,20030714
20060807,20060807 00:00,21:00:19,000300,13225,84513828.48,324756293.8,20060807
20041015,20041015 00:00,15:59:39,000001,7403,84516089.31,291164851,20030520
20041015,20041015 00:00,16:16:00,000002,8431,84516503.63,313022299.4,20040130
20041015,20041015 00:00,15:36:10,000001,6013,84546285.82,280374152.2,20020326
20041015,20041015 00:00,15:44:54,000002,6466,84552064.62,298387082.9,20020823
20041015,20041015 00:00,15:38:30,000001,6089,84556625.06,285271444.1,20020422
20010731,20010731 00:00,16:10:00,000001,1329,84566366.94,266239506.1,20010731
20060424,20060424 00:00,21:00:11,000001,12622,84571183.75,266621714.4,20060424
20041015,20041015 00:00,15:58:37,000002,7309,84580108.54,300379808.8,20030417
20041015,20041015 00:00,16:15:06,000001,8352,84587593.59,312457471.4,20040105
20041015,20041015 00:00,15:44:46,000002,6461,84610066.81,298462878.6,20020822
20041015,20041015 00:00,16:22:27,000002,8956,84611362.19,309203689.9,20040521
20041015,20041015 00:00,16:06:03,000001,7643,84613230.37,291129149.9,20030715
20041015,20041015 00:00,15:38:20,000001,6081,84615664.75,285378670.7,20020418
20041015,20041015 00:00,16:03:23,000001,7541,84620116.1,290674507.5,20030620
20041015,20041015 00:00,15:41:37,000002,6259,84635165.67,299463246.5,20020626
20010913,20010913 00:00,16:10:00,000001,1393,84644498.12,292126662.3,20010913
20070131,20070131 00:00,21:00:30,399107,14193,84674576.27,179513208.3,20070131
20041015,20041015 00:00,15:42:44,000002,6336,84680857.84,299789293.6,20020718
20041015,20041015 00:00,16:29:18,000001,9556,84718829.57,299679731.4,20040920
20041015,20041015 00:00,15:41:31,000002,6251,84725291.91,297989191.2,20020624
20010808,20010808 00:00,16:10:00,000001,1341,84725357.38,295700602.7,20010808
20081027,20081027 00:00,21:00:23,399106,17691,84746758.19,158830845.2,20081027
20070207,20070207 00:00,21:00:22,000016,14236,84797390.12,547137751.6,20070207
20041015,20041015 00:00,15:48:03,000001,6644,84806349.52,287673630.1,20021022
20041015,20041015 00:00,15:41:40,000002,6263,84812660.47,301373444.8,20020627
20041015,20041015 00:00,15:42:14,000002,6291,84825378.58,301830359,20020705
20010904,20010904 00:00,16:10:00,000001,1379,84831010.41,291358628.2,20010904
20010824,20010824 00:00,16:10:00,000001,1365,84832963.66,266683274.2,20010824
20060419,20060419 00:00,21:00:18,000001,12598,84842143.36,267131367.4,20060419
20041015,20041015 00:00,16:22:15,000002,8935,84846135.42,308794733,20040518
20041015,20041015 00:00,16:22:19,000002,8942,84846897.09,309245763.5,20040519
20041015,20041015 00:00,15:39:42,000001,6129,84848179.52,285564946.4,20020513
20041015,20041015 00:00,16:06:06,000001,7649,84849475.75,291896839.4,20030716
20041015,20041015 00:00,15:36:17,000001,6017,84849607.23,281174452.2,20020327
20050205,20050205 00:00,13:18:20,000001,10248,84870097.35,268694174.1,20001229
20041015,20041015 00:00,15:48:11,000001,6649,84880855.62,287829287.6,20021023
20041015,20041015 00:00,16:05:55,000001,7631,84884897.5,291792455.3,20030711
20041015,20041015 00:00,15:36:26,000001,6021,84890472.37,280899427.2,20020328
20070209,20070209 00:00,21:00:26,000016,14252,84891297.4,544941624.8,20070209
20010905,20010905 00:00,16:10:00,000001,1381,84892814.92,289935324.2,20010905
20041015,20041015 00:00,15:58:16,000001,7271,84902590.59,292020213.4,20030409
20041015,20041015 00:00,16:05:51,000001,7625,84903067.29,292004903.7,20030710
20041015,20041015 00:00,15:48:53,000001,6704,84911890,289299977.6,20021107
20041015,20041015 00:00,16:02:00,000001,7493,84925175.4,292048858.8,20030610
20041015,20041015 00:00,16:15:09,000001,8359,84965947.72,313680425.8,20040106
20041015,20041015 00:00,15:42:01,000002,6276,84988288.13,302243938.1,20020702
20041015,20041015 00:00,15:48:49,000001,6699,84990555.91,288845804.4,20021106
20041015,20041015 00:00,16:29:30,000001,9577,84991839.33,300008660.7,20040923
20041015,20041015 00:00,15:41:50,000002,6267,85072838.47,303458872.2,20020628
20041015,20041015 00:00,15:35:35,000001,5981,85073549.97,281411023.7,20020314
20041015,20041015 00:00,16:23:15,000002,9012,85082320.47,311590313.3,20040602
20041015,20041015 00:00,15:35:19,000001,5969,85084584.73,281230377.8,20020311
20041015,20041015 00:00,15:47:19,000001,6594,85109071.32,285463524.2,20021008
20041015,20041015 00:00,15:38:24,000001,6085,85118904.94,287013746,20020419
20041015,20041015 00:00,15:59:47,000001,7415,85126086.39,293164983.6,20030522
20041015,20041015 00:00,15:42:48,000002,6341,85129390.74,301334501.2,20020719
20081111,20081111 00:00,21:00:05,399107,17780,85130713.52,161193602.4,20081111
20041015,20041015 00:00,16:03:16,000001,7535,85145095.56,292439298.6,20030619
20070201,20070201 00:00,21:00:27,399107,14201,85201852.05,180460261.7,20070201
20041015,20041015 00:00,16:01:40,000001,7481,85210711.83,291986231.1,20030606
20041015,20041015 00:00,15:37:58,000001,6073,85221984.83,286633240.2,20020416
20041015,20041015 00:00,15:42:08,000002,6281,85238968.73,303422308.5,20020703
20041015,20041015 00:00,15:35:54,000001,5993,85239607.84,283063908.9,20020319
20010906,20010906 00:00,16:10:00,000001,1383,85244974.74,292662122.4,20010906
20041015,20041015 00:00,15:48:45,000001,6694,85265573.51,289904405.5,20021105
20041015,20041015 00:00,15:42:21,000002,6301,85309266.29,303574039.9,20020709
20010911,20010911 00:00,16:10:00,000001,1389,85312367.35,293593052.1,20010911
20041015,20041015 00:00,16:21:21,000002,8879,85378930.45,313683849.8,20040429
20060614,20060614 00:00,21:00:16,000300,12885,85379510.63,253531784.2,20060614
20041015,20041015 00:00,15:38:12,000001,6077,85388049.09,287359155.1,20020417
20041015,20041015 00:00,16:06:10,000001,7655,85399627.97,293870867.8,20030717
20081030,20081030 00:00,21:00:18,399106,17715,85430177,159875818.8,20081030
20081110,20081110 00:00,21:00:06,399107,17772,85437115.34,161684457.9,20081110
20041015,20041015 00:00,15:58:30,000002,7297,85446036.88,303732997.6,20030415
20041015,20041015 00:00,16:23:32,000001,9038,85450682.6,301137354.7,20040608
20041015,20041015 00:00,15:59:28,000001,7385,85453733.89,295285141.1,20030515
20060427,20060427 00:00,21:00:12,000001,12646,85469029.1,267623399.8,20060427
20060426,20060426 00:00,21:00:12,000001,12638,85478740.01,267807186.3,20060426
20060615,20060615 00:00,21:00:16,000300,12893,85487970.01,253699095.9,20060615
20041015,20041015 00:00,15:59:32,000001,7391,85497596.62,295184784.7,20030516
20060804,20060804 00:00,21:00:27,000300,13217,85508986.22,329426045.4,20060804
20041015,20041015 00:00,15:59:06,000001,7349,85518779.22,291931045.3,20030428
20041015,20041015 00:00,16:23:10,000002,9005,85528688.79,313745899.9,20040601
20041015,20041015 00:00,15:42:18,000002,6296,85534379.23,303777707.5,20020708
20041015,20041015 00:00,15:37:47,000001,6069,85536251.11,288243249.8,20020415
20010809,20010809 00:00,16:10:00,000001,1343,85553063.57,297891078.2,20010809
20041015,20041015 00:00,15:59:35,000001,7397,85555573.52,294951784.6,20030519
20041015,20041015 00:00,15:36:04,000001,6005,85562537.68,284456296.3,20020322
20010820,20010820 00:00,16:10:00,000001,1357,85567664.54,294600083.8,20010820
20060421,20060421 00:00,21:00:12,000001,12614,85585403.72,270863121.2,20060421
20041015,20041015 00:00,15:37:23,000001,6061,85621551.63,287874880.2,20020411
20010320,20010320 00:00,16:10:00,000001,1149,85627512.45,274093511,20010320
20041015,20041015 00:00,15:38:59,000001,6105,85662857.09,288316330.2,20020426
20070208,20070208 00:00,21:00:28,000016,14244,85697737.58,547441040.9,20070208
20090227,20090227 00:00,21:00:07,399004,18378,85767970.46,141237395.2,20090227
20041015,20041015 00:00,15:39:39,000001,6125,85775215.58,288464870.2,20020510
20041015,20041015 00:00,16:21:29,000002,8886,85784420.11,316919017.8,20040430
20041015,20041015 00:00,16:00:17,000001,7439,85800723.6,294231900.8,20030528
20070112,20070112 00:00,21:00:20,399106,14087,85816307.15,172557361.2,20070112
20041015,20041015 00:00,15:59:50,000001,7421,85848664.64,295988958,20030523
20041015,20041015 00:00,16:21:54,000002,8914,85851637.25,317377073.4,20040513
20041015,20041015 00:00,15:36:07,000001,6009,85885292.88,284783307.5,20020325
20041015,20041015 00:00,16:15:13,000001,8366,85887364.73,316306304.1,20040107
20010817,20010817 00:00,16:10:00,000001,1355,85887610.64,295673430.9,20010817
20090206,20090206 00:00,21:00:06,399004,18258,85897545.42,143134295.4,20090206
20041015,20041015 00:00,16:03:09,000001,7529,85909459.9,295249966.3,20030618
20041015,20041015 00:00,15:58:19,000001,7277,85911504.41,293453565.5,20030410
20010730,20010730 00:00,16:10:00,000001,1327,85920315.38,270451557.3,20010730
20041015,20041015 00:00,16:03:02,000001,7523,86032875.28,295667802.1,20030617
20041015,20041015 00:00,15:58:55,000001,7331,86034522.78,292083953.1,20030423
20041015,20041015 00:00,15:47:16,000001,6589,86037263.83,288866996.5,20020927
