,基金1,基金2,基金3,C5进取型(81-100)-新客户-男-fix-combination_profit,C5进取型(81-100)-新客户-男-dyn-combination_profit,C5进取型(81-100)-新客户-男-mw-combination_profit,C5进取型(81-100)-新客户-女-fix-combination_profit,C5进取型(81-100)-新客户-女-dyn-combination_profit,C5进取型(81-100)-新客户-女-mw-combination_profit,C5进取型(81-100)-增1老客户-男-fix-combination_profit,C5进取型(81-100)-增1老客户-男-dyn-combination_profit,C5进取型(81-100)-增1老客户-男-mw-combination_profit,C5进取型(81-100)-增1老客户-女-fix-combination_profit,C5进取型(81-100)-增1老客户-女-dyn-combination_profit,C5进取型(81-100)-增1老客户-女-mw-combination_profit,C5进取型(81-100)-增2老客户-男-fix-combination_profit,C5进取型(81-100)-增2老客户-男-dyn-combination_profit,C5进取型(81-100)-增2老客户-男-mw-combination_profit,C5进取型(81-100)-增2老客户-女-fix-combination_profit,C5进取型(81-100)-增2老客户-女-dyn-combination_profit,C5进取型(81-100)-增2老客户-女-mw-combination_profit,C4成长型(61-80)-新客户-男-fix-combination_profit,C4成长型(61-80)-新客户-男-dyn-combination_profit,C4成长型(61-80)-新客户-男-mw-combination_profit,C4成长型(61-80)-新客户-女-fix-combination_profit,C4成长型(61-80)-新客户-女-dyn-combination_profit,C4成长型(61-80)-新客户-女-mw-combination_profit,C4成长型(61-80)-增1老客户-男-fix-combination_profit,C4成长型(61-80)-增1老客户-男-dyn-combination_profit,C4成长型(61-80)-增1老客户-男-mw-combination_profit,C4成长型(61-80)-增1老客户-女-fix-combination_profit,C4成长型(61-80)-增1老客户-女-dyn-combination_profit,C4成长型(61-80)-增1老客户-女-mw-combination_profit,C4成长型(61-80)-增2老客户-男-fix-combination_profit,C4成长型(61-80)-增2老客户-男-dyn-combination_profit,C4成长型(61-80)-增2老客户-男-mw-combination_profit,C4成长型(61-80)-增2老客户-女-fix-combination_profit,C4成长型(61-80)-增2老客户-女-dyn-combination_profit,C4成长型(61-80)-增2老客户-女-mw-combination_profit,C3平衡性(41-60)-新客户-男-fix-combination_profit,C3平衡性(41-60)-新客户-男-dyn-combination_profit,C3平衡性(41-60)-新客户-男-mw-combination_profit,C3平衡性(41-60)-新客户-女-fix-combination_profit,C3平衡性(41-60)-新客户-女-dyn-combination_profit,C3平衡性(41-60)-新客户-女-mw-combination_profit,C3平衡性(41-60)-增1老客户-男-fix-combination_profit,C3平衡性(41-60)-增1老客户-男-dyn-combination_profit,C3平衡性(41-60)-增1老客户-男-mw-combination_profit,C3平衡性(41-60)-增1老客户-女-fix-combination_profit,C3平衡性(41-60)-增1老客户-女-dyn-combination_profit,C3平衡性(41-60)-增1老客户-女-mw-combination_profit,C3平衡性(41-60)-增2老客户-男-fix-combination_profit,C3平衡性(41-60)-增2老客户-男-dyn-combination_profit,C3平衡性(41-60)-增2老客户-男-mw-combination_profit,C3平衡性(41-60)-增2老客户-女-fix-combination_profit,C3平衡性(41-60)-增2老客户-女-dyn-combination_profit,C3平衡性(41-60)-增2老客户-女-mw-combination_profit,C2稳健型(25-40)-新客户-男-fix-combination_profit,C2稳健型(25-40)-新客户-男-dyn-combination_profit,C2稳健型(25-40)-新客户-男-mw-combination_profit,C2稳健型(25-40)-新客户-女-fix-combination_profit,C2稳健型(25-40)-新客户-女-dyn-combination_profit,C2稳健型(25-40)-新客户-女-mw-combination_profit,C2稳健型(25-40)-增1老客户-男-fix-combination_profit,C2稳健型(25-40)-增1老客户-男-dyn-combination_profit,C2稳健型(25-40)-增1老客户-男-mw-combination_profit,C2稳健型(25-40)-增1老客户-女-fix-combination_profit,C2稳健型(25-40)-增1老客户-女-dyn-combination_profit,C2稳健型(25-40)-增1老客户-女-mw-combination_profit,C2稳健型(25-40)-增2老客户-男-fix-combination_profit,C2稳健型(25-40)-增2老客户-男-dyn-combination_profit,C2稳健型(25-40)-增2老客户-男-mw-combination_profit,C2稳健型(25-40)-增2老客户-女-fix-combination_profit,C2稳健型(25-40)-增2老客户-女-dyn-combination_profit,C2稳健型(25-40)-增2老客户-女-mw-combination_profit,C1保守型(0-25)-新客户-男-fix-combination_profit,C1保守型(0-25)-新客户-男-dyn-combination_profit,C1保守型(0-25)-新客户-男-mw-combination_profit,C1保守型(0-25)-新客户-女-fix-combination_profit,C1保守型(0-25)-新客户-女-dyn-combination_profit,C1保守型(0-25)-新客户-女-mw-combination_profit,C1保守型(0-25)-增1老客户-男-fix-combination_profit,C1保守型(0-25)-增1老客户-男-dyn-combination_profit,C1保守型(0-25)-增1老客户-男-mw-combination_profit,C1保守型(0-25)-增1老客户-女-fix-combination_profit,C1保守型(0-25)-增1老客户-女-dyn-combination_profit,C1保守型(0-25)-增1老客户-女-mw-combination_profit,C1保守型(0-25)-增2老客户-男-fix-combination_profit,C1保守型(0-25)-增2老客户-男-dyn-combination_profit,C1保守型(0-25)-增2老客户-男-mw-combination_profit,C1保守型(0-25)-增2老客户-女-fix-combination_profit,C1保守型(0-25)-增2老客户-女-dyn-combination_profit,C1保守型(0-25)-增2老客户-女-mw-combination_profit
2017-06-18,1.2007,1.10715,1.2309999999999999,1.0984221575342468,1.0983600252525334,1.079034884580499,1.094283260410959,1.0942195660327672,1.0751359896191333,1.178192609931507,1.1654354646127467,1.142196982954625,1.175942871369863,1.1633652350028636,1.1402475354739423,1.1264501049315068,1.1654354646127467,1.142196982954625,1.124462306369863,1.1633652350028636,1.1402475354739423,1.0902550782876712,1.090079106813001,1.0712370946577672,1.0859961111643837,1.0859386475932347,1.0673381996964013,1.1767910497945206,1.1641933268468168,1.1410273144662155,1.1747751262328767,1.1621230972369336,1.1390778669855326,1.1252075797945207,1.1641933268468168,1.1410273144662155,1.1234629512328769,1.1621230972369336,1.1390778669855326,1.0818572140410958,1.0817981883734684,1.0634393047350357,1.0777183169178082,1.0776577291537022,1.0595404097736698,1.1755125896575342,1.162951189080887,1.1398576459778058,1.1733735660958904,1.160880959471004,1.1379081984971227,1.1240881546575343,1.162951189080887,1.1398576459778058,1.1222204260958906,1.160880959471004,1.1379081984971227,1.0736901347945205,1.073517269933936,1.055641514812304,1.069431167671233,1.0693768107141697,1.051742619850938,1.1742341295205478,1.161709051314957,1.138687977489396,1.172095105958904,1.159638821705074,1.136738530008713,1.122968729520548,1.161709051314957,1.138687977489396,1.121101000958904,1.159638821705074,1.136738530008713,1.0652922705479453,1.0652363514944034,1.0478437248895722,1.0611533734246574,1.061095892274637,1.0439448299282064,1.1730663843835618,1.1604669135490273,1.1375183090009862,1.1708166458219178,1.1583966839391442,1.1355688615203032,1.1219693743835617,1.1604669135490273,1.1375183090009862,1.1199815758219178,1.1583966839391442,1.1355688615203032
2017-06-16,1.2043,1.1078,1.2306,1.0992256575342465,1.0993364473587215,1.0792166953341131,1.0950767904109588,1.0951837828626279,1.075315527738327,1.1806276849315067,1.166609612195438,1.1424156103858463,1.178365251369863,1.1645332799473909,1.140465026587953,1.1272535349315067,1.166609612195438,1.1424156103858463,1.125261301369863,1.1645332799473909,1.140465026587953,1.0910387032876712,1.0910311183665342,1.071414360142541,1.0867694061643836,1.0868784538704406,1.067513192546755,1.1792185447945205,1.1653638128466097,1.1412452601071106,1.1771899512328767,1.163287480598563,1.1392946763092175,1.1260084447945204,1.1653638128466097,1.1412452601071106,1.1242597012328766,1.163287480598563,1.1392946763092175,1.0826205390410957,1.0827257893743472,1.0636120249509688,1.078471671917808,1.0785731248782535,1.059710857355183,1.1779324646575342,1.1641180134977815,1.1400749098283747,1.1757808110958903,1.162041681249735,1.1381243260304816,1.1248864146575341,1.1641180134977815,1.1400749098283747,1.1230146110958903,1.162041681249735,1.1381243260304816,1.0744335847945206,1.0744204603821597,1.055809689759397,1.0701642876712327,1.0702677958860662,1.051908522163611,1.176646384520548,1.1628722141489536,1.1389045595496388,1.174494730958904,1.1607958819009068,1.1369539757517457,1.1237643845205478,1.1628722141489536,1.1389045595496388,1.121892580958904,1.1607958819009068,1.1369539757517457,1.066015420547945,1.0661151313899726,1.048007354567825,1.0618665534246574,1.0619624668938787,1.044106186972039,1.1754710843835616,1.1616264148001254,1.137734209270903,1.173208650821918,1.1595500825520788,1.13578362547301,1.1227627843835617,1.1616264148001254,1.137734209270903,1.120770550821918,1.1595500825520788,1.13578362547301
2017-06-15,1.2151,2.4302,1.2063,1.469395794520548,1.456624441389033,1.7220149648875045,1.4617513942465752,1.4491700605292044,1.711243202483945,1.3464327309589041,1.5773854113182575,1.8965175158251693,1.3436944408219178,1.573658220888343,1.8911316346233895,2.018504540958904,1.5773854113182575,1.8965175158251693,2.0123639708219176,1.573658220888343,1.8911316346233895,1.4543500139726027,1.4417156796693757,1.7004714400803855,1.4465841036986302,1.4342612988095471,1.689699677676826,1.3447659828767122,1.5751490970603088,1.8932859871041015,1.3423913427397263,1.5714219066303945,1.8879001059023217,2.0147721228767126,1.5751490970603088,1.8932859871041015,2.0088736927397264,1.5714219066303945,1.8879001059023217,1.4389397034246576,1.4268069179497185,1.6789279152732661,1.4312953031506852,1.4193525370898898,1.6681561528697064,1.3432198647945206,1.57291278280236,1.8900544583830337,1.3407245946575344,1.5691855923724458,1.884668577181254,2.0111603347945204,1.57291278280236,1.8900544583830337,2.005141274657534,1.5691855923724458,1.884668577181254,1.4238939228767125,1.411898156230061,1.6573843904661472,1.4161280126027398,1.4044437753702324,1.6466126280625877,1.3416737467123285,1.5706764685444117,1.8868229296619656,1.3391784765753425,1.5669492781144971,1.881437048460186,2.0075485467123286,1.5706764685444117,1.8868229296619656,2.0015294865753424,1.5669492781144971,1.881437048460186,1.4084836123287672,1.3969893945104037,1.6358408656590282,1.4008392120547946,1.3895350136505749,1.6250691032554683,1.3403706486301372,1.568440154286463,1.8835914009408978,1.3376323584931509,1.5647129638565487,1.8782055197391179,2.0040582686301374,1.568440154286463,1.8835914009408978,1.997917698493151,1.5647129638565487,1.8782055197391179
2017-06-14,1.2384,1.1115,1.2024,1.1016493287671232,1.1042860076376244,1.0751898551469394,1.0976764052054793,1.1002769530900993,1.0715445025055481,1.1999115124657533,1.1692326913075308,1.1342445679374824,1.1976347106849314,1.1672281640337685,1.1324218916167865,1.1297231224657533,1.1692326913075308,1.1342445679374824,1.1278016406849314,1.1672281640337685,1.1324218916167865,1.0938146316438355,1.0962678985425742,1.0678991498641563,1.0897178680821917,1.0922588439950491,1.064253797222765,1.1984955173972602,1.1680299749432734,1.133150962145065,1.1964501056164383,1.1660254476695109,1.131328285824369,1.1285228573972603,1.1680299749432734,1.133150962145065,1.1268454556164382,1.1660254476695109,1.131328285824369,1.0857449445205478,1.088249789447524,1.0606084445813733,1.0817720209589041,1.084240734899999,1.0569630919399817,1.1971997623287671,1.166827258579016,1.1320573563526475,1.1950341105479452,1.1648227313052533,1.1302346800319518,1.127442832328767,1.166827258579016,1.1320573563526475,1.1256451905479452,1.1648227313052533,1.1302346800319518,1.0779102473972602,1.0802316803524736,1.0533177392985902,1.0738134838356164,1.0762226258049488,1.0496723866571986,1.1959040072602738,1.1656245422147584,1.13096375056023,1.1937383554794518,1.1636200149409959,1.1291410742395342,1.1263628072602738,1.1656245422147584,1.13096375056023,1.124565165479452,1.1636200149409959,1.1291410742395342,1.0698405602739725,1.0722135712574237,1.046027034015807,1.0658676367123285,1.0682045167098984,1.0423816813744156,1.1947194021917809,1.1644218258505008,1.1298701447678126,1.192442600410959,1.1624172985767383,1.1280474684471167,1.1254066221917807,1.1644218258505008,1.1298701447678126,1.123485140410959,1.1624172985767383,1.1280474684471167
2017-06-13,1.2144,1.128,1.2034,1.1063158356164384,1.107634223850713,1.107887812195042,1.1025917873972602,1.1038915357786068,1.1041419542686315,1.1868402487671232,1.1682657706188389,1.1685707106028942,1.1847582846575342,1.1663944265827855,1.1666977816396888,1.1390524087671232,1.1682657706188389,1.1685707106028942,1.137212364657534,1.1663944265827855,1.1666977816396888,1.098980539178082,1.1001488477065002,1.1003960963422208,1.0951350509589042,1.0964061596343935,1.09665023841581,1.18554142630137,1.1671429641972066,1.167446953224971,1.1836926021917809,1.1652716201611535,1.1655740242617656,1.1379004663013697,1.1671429641972066,1.167446953224971,1.1363022021917808,1.1652716201611535,1.1655740242617656,1.091411002739726,1.0926634715622872,1.0929043804893994,1.087686954520548,1.0889207834901806,1.0891585225629887,1.1843629438356165,1.1660201577755749,1.1663231958470477,1.1823937797260273,1.1641488137395215,1.1644502668838426,1.1368688638356164,1.1660201577755749,1.1663231958470477,1.1351502597260272,1.1641488137395215,1.1644502668838426,1.0840757063013697,1.085178095418074,1.0854126646365783,1.0802302180821917,1.0814354073459675,1.0816668067101676,1.183184461369863,1.164897351353943,1.1651994384691247,1.1812152972602739,1.1630260073178897,1.1633265095059193,1.1358372613698628,1.164897351353943,1.1651994384691247,1.134118657260274,1.1630260073178897,1.1633265095059193,1.0765061698630136,1.077692719273861,1.077920948783757,1.0727821216438356,1.0739500312017545,1.0741750908573464,1.1821187789041097,1.163774544932311,1.1640756810912014,1.1800368147945206,1.1619032008962578,1.162202752127996,1.1349270989041096,1.163774544932311,1.1640756810912014,1.1330870547945207,1.1619032008962578,1.162202752127996
2017-06-12,1.1373,1.1335,1.2035,1.1053404657534247,1.1031132658784966,1.12284641170609,1.1024827090410958,1.1002832541646044,1.1197697356693528,1.1382023384931506,1.1489594556435496,1.1726885635012305,1.1367287501369863,1.1475444497866034,1.1711502254828619,1.1361005584931507,1.1489594556435496,1.1726885635012305,1.1346376101369862,1.1475444497866034,1.1711502254828619,1.099738302328767,1.0974532424507122,1.1166930596326157,1.0967668156164383,1.0946232307368202,1.1136163835958786,1.137268645479452,1.148110452129382,1.1717655606902093,1.1360287571232877,1.1466954462724357,1.1702272226718409,1.135173325479452,1.148110452129382,1.1717655606902093,1.1339444571232875,1.1466954462724357,1.1702272226718409,1.0939090589041096,1.0917932190229278,1.1105397075591414,1.0910513021917807,1.0889632073090358,1.1074630315224043,1.1364553024657535,1.1472614486152142,1.1708425578791883,1.135095064109589,1.1458464427582684,1.1693042198608197,1.1343664424657534,1.1472614486152142,1.1708425578791883,1.133017224109589,1.1458464427582684,1.1693042198608197,1.0883068954794521,1.0861331955951437,1.1043863554856674,1.0853354087671232,1.0833031838812515,1.10130967944893,1.1356419594520546,1.1464124451010465,1.1699195550681671,1.1342817210958902,1.1449974392441005,1.1683812170497987,1.1335595594520547,1.1464124451010465,1.1699195550681671,1.1322103410958904,1.1449974392441005,1.1683812170497987,1.0824776520547945,1.0804731721673593,1.0982330034121932,1.0796198953424658,1.077643160453467,1.0951563273754559,1.1349419664383562,1.145563441586879,1.168996552257146,1.133468378082192,1.144148435729933,1.1674582142387775,1.1328664064383562,1.145563441586879,1.168996552257146,1.131403458082192,1.144148435729933,1.1674582142387775
2017-06-11,1.08665,1.08875,1.2036,1.0579959315068492,1.0539681850811424,1.0884684759074243,1.0541887380821917,1.0502113909868063,1.0842804281777596,1.0940431119863012,1.1148282494093888,1.1563148491279929,1.0921615952739725,1.1129498523622208,1.1542208252631605,1.0952046219863014,1.1148282494093888,1.1563148491279929,1.0933172252739727,1.1129498523622208,1.1542208252631605,1.0504904196575342,1.0464545968924701,1.0800923804480949,1.0465745612328767,1.042697802798134,1.0759043327184301,1.092863760958904,1.113701211181088,1.1550584348090935,1.0912114792465752,1.11182281413392,1.152964410944261,1.0940217009589042,1.113701211181088,1.1550584348090935,1.0923633292465755,1.11182281413392,1.152964410944261,1.0427673678082192,1.0389410087037978,1.0717162849887654,1.0389601743835617,1.0351842146094616,1.0675282372591006,1.0918047699315068,1.1125741729527872,1.153802020490194,1.090032128219178,1.110695775905619,1.1517079966253616,1.0929591399315068,1.1125741729527872,1.153802020490194,1.091180408219178,1.110695775905619,1.1517079966253616,1.0352618559589042,1.0314274205151253,1.063340189529436,1.0313459975342467,1.027670626420789,1.0591521417997711,1.0907457789041093,1.1114471347244863,1.1525456061712944,1.0889731371917808,1.1095687376773182,1.150451582306462,1.0918965789041095,1.1114471347244863,1.1525456061712944,1.090117847191781,1.1095687376773182,1.150451582306462,1.027538804109589,1.023913832326453,1.0549640940701066,1.0237316106849317,1.0201570382321166,1.0507760463404419,1.0897956628767125,1.1103200964961855,1.151289191852395,1.0879141461643835,1.1084416994490174,1.1491951679875627,1.0909426828767124,1.1103200964961855,1.151289191852395,1.0890552861643839,1.1084416994490174,1.1491951679875627
2017-06-09,1.0779,1.0876,1.2035,1.0558159315068494,1.0514116033153624,1.0881590339861082,1.0520357980821917,1.0476867664930984,1.08397485428046,1.0879956769863015,1.1117539598360384,1.15594274521761,1.0861456802739726,1.1098915414249064,1.1538506553647858,1.0933607469863014,1.1117539598360384,1.15594274521761,1.0914835902739726,1.1098915414249064,1.1538506553647858,1.048364424657534,1.0439619296708345,1.0797906745748116,1.0444765012328767,1.0402370928485707,1.0756064948691635,1.0868352209589043,1.110636508789359,1.1546874913059155,1.0852143342465754,1.108774090378227,1.1525954014530915,1.0921838009589042,1.110636508789359,1.1546874913059155,1.0905347842465754,1.108774090378227,1.1525954014530915,1.040696367808219,1.0365122560263065,1.071422315163515,1.0369162343835616,1.0327874192040427,1.0672381354578668,1.085795114931507,1.1095190577426797,1.1534322373942212,1.084053878219178,1.107656639331548,1.151340147541397,1.0911272049315068,1.1095190577426797,1.1534322373942212,1.089357838219178,1.107656639331548,1.151340147541397,1.0332448609589042,1.0290625823817787,1.0630539557522185,1.0293569375342466,1.0253377455595147,1.0588697760465702,1.0847550089041094,1.1084016066960007,1.1521769834825266,1.083013772191781,1.1065391882848687,1.1500848936297026,1.0900706089041095,1.1084016066960007,1.1521769834825266,1.0883012421917808,1.1065391882848687,1.1500848936297026,1.0255768041095892,1.0216129087372507,1.054685596340922,1.0217966706849315,1.0178880719149868,1.0505014166352735,1.0838236628767124,1.1072841556493214,1.150921729570832,1.0819736661643835,1.1054217372381896,1.148829639718008,1.0891218028767122,1.1072841556493214,1.150921729570832,1.0872446461643837,1.1054217372381896,1.148829639718008
2017-06-08,1.0487,1.0848,1.2043,1.056307219178082,1.0505963872276396,1.09513566359167,1.0529654901369863,1.0473269460859242,1.0913094814954045,1.0694837016438357,1.1035613337234282,1.157119813551175,1.0679152271232875,1.1019266131525707,1.1552067225030425,1.0894506116438356,1.1035613337234282,1.157119813551175,1.0877810571232875,1.1019266131525707,1.1552067225030425,1.0497322410958903,1.0440575049442091,1.0874832993991386,1.0462856420547946,1.0407880638024936,1.0836571173028728,1.068492054931507,1.1025805013809138,1.1559719589222954,1.067152490410959,1.1009457808100562,1.1540588678741626,1.0883975949315068,1.1025805013809138,1.1559719589222954,1.0869533404109588,1.1009457808100562,1.1540588678741626,1.0429439130136986,1.0375186226607782,1.0798309352066071,1.0396021839726026,1.0342491815190629,1.0760047531103414,1.067620838219178,1.1015996690383991,1.1548241042934158,1.06616084369863,1.0999649484675416,1.152911013245283,1.0874650082191781,1.1015996690383991,1.1548241042934158,1.08590032369863,1.0999649484675416,1.152911013245283,1.0363689349315068,1.0309797403773475,1.0721785710140757,1.032922335890411,1.0277102992356322,1.06835238891781,1.0667496215068493,1.1006188366958845,1.153676249664536,1.0652896269863015,1.0989841161250267,1.1517631586164032,1.0865324215068493,1.1006188366958845,1.153676249664536,1.0849677369863011,1.0989841161250267,1.1517631586164032,1.029580606849315,1.0244408580939168,1.0645262068215442,1.0262388778082192,1.0211714169522015,1.0607000247252785,1.0659868847945204,1.09963800435337,1.1525283950356564,1.0644184102739727,1.0980032837825122,1.1506153039875233,1.0857047047945207,1.09963800435337,1.1525283950356564,1.0840351502739727,1.0980032837825122,1.1506153039875233
2017-06-07,1.0687,1.0798,1.2045,1.048262315068493,1.0434938400624887,1.083200484766592,1.0443368408219178,1.0396282492534885,1.0788385608987903,1.0803016898630136,1.1061164111682935,1.1538636514249774,1.078392562739726,1.1041836157637932,1.1516826894910765,1.0864410998630138,1.1061164111682935,1.1538636514249774,1.0845008927397262,1.1041836157637932,1.1516826894910765,1.0405193465753424,1.0357626584444883,1.0744766370309886,1.0364870023287671,1.031897067635488,1.0701147131631872,1.0791055395890412,1.1049567339255932,1.1525550742646369,1.0774248424657535,1.1030239385210932,1.150374112330736,1.0852260795890412,1.1049567339255932,1.1525550742646369,1.0835131924657535,1.1030239385210932,1.150374112330736,1.0325615280821916,1.0280314768264875,1.0657527892953855,1.0286360538356165,1.0241658860174874,1.0613908654275839,1.0780298393150685,1.1037970566828932,1.1512464971042964,1.0762286921917807,1.101864261278393,1.1490655351703958,1.0841315093150685,1.1037970566828932,1.1512464971042964,1.082298172191781,1.101864261278393,1.1490655351703958,1.0248185595890411,1.0203002952084872,1.0570289415597824,1.0207862153424658,1.0164347043994868,1.0526670176919808,1.076954139041096,1.1026373794401931,1.149937919943956,1.0751529919178082,1.100704584035693,1.1477569580100553,1.0830369390410959,1.1026373794401931,1.149937919943956,1.0812036019178082,1.100704584035693,1.1477569580100553,1.0168607410958905,1.0125691135904864,1.0483050938241794,1.012935266849315,1.0087035227814862,1.0439431699563777,1.0759864187671233,1.101477702197493,1.1486293427836156,1.0740772916438357,1.099544906792993,1.1464483808497148,1.0820492387671234,1.101477702197493,1.1486293427836156,1.0801090316438358,1.099544906792993,1.1464483808497148
2017-06-06,1.0969,1.08,1.204,1.0557221506849315,1.05223256333623,1.0845972849902628,1.051806868219178,1.0483604782123352,1.080320640845693,1.099543758630137,1.1149603423433234,1.1538789201322979,1.0975773373972602,1.113024299781376,1.1517405980600128,1.0901963686301368,1.1149603423433234,1.1538789201322979,1.0882772673972603,1.113024299781376,1.1517405980600128,1.0479995857534246,1.0444883930884408,1.0760439967011228,1.0439746132876713,1.040616307964546,1.0717673525565528,1.0983132658904111,1.113798716806155,1.1525959268889268,1.0965752446575343,1.1118626742442075,1.150457604816642,1.088994605890411,1.113798716806155,1.1525959268889268,1.0873055946575343,1.1118626742442075,1.150457604816642,1.0400593308219177,1.0367442228406514,1.0674907084119825,1.0361440483561644,1.0328721377167567,1.0632140642674124,1.0972031731506848,1.1126370912689865,1.1513129336455559,1.0953447519178081,1.1107010487070395,1.1491746115732708,1.087913243150685,1.1126370912689865,1.1513129336455559,1.0861038319178082,1.1107010487070395,1.1491746115732708,1.032336765890411,1.029000052592862,1.0589374201228425,1.0283117934246575,1.0251279674689675,1.0546607759782725,1.0960930804109588,1.1114754657318182,1.1500299404021848,1.094234659178082,1.109539423169871,1.1478916183298997,1.086831880410959,1.1114754657318182,1.1500299404021848,1.085022469178082,1.109539423169871,1.1478916183298997,1.0243965109589042,1.0212558823450728,1.0503841318337024,1.0204812284931506,1.017383797221178,1.0461074876891323,1.0950909876712327,1.11031384019465,1.1487469471588136,1.0931245664383562,1.1083777976327025,1.1466086250865288,1.085860207671233,1.11031384019465,1.1487469471588136,1.0839411064383564,1.1083777976327025,1.1466086250865288
2017-06-05,1.0982,1.0789,1.2039,1.0562140958904112,1.0527978223408603,1.0848467154781563,1.0523269706849314,1.04895291805475,1.08060120002783,1.1003741182191782,1.1150852717758433,1.1536240657734418,1.0984177056164384,1.1131628196327883,1.1515013080482788,1.089699288219178,1.1150852717758433,1.1536240657734418,1.0877969156164382,1.1131628196327883,1.1515013080482788,1.0485477354794521,1.0451080137686402,1.0763556845775037,1.0445507902739726,1.0412631094825302,1.0721101691271775,1.0991496146575344,1.1139318004900103,1.152350411138344,1.0974214820547947,1.1120093483469553,1.1502276534131808,1.0885075946575342,1.1139318004900103,1.152350411138344,1.0868354320547946,1.1120093483469553,1.1502276534131808,1.040663665068493,1.03741820519642,1.0678646536768512,1.0367765398630138,1.0335733009103099,1.063619138226525,1.0980455010958905,1.1127783292041773,1.151076756503246,1.0961969784931507,1.1108558770611223,1.1489539987780828,1.0874362910958906,1.1127783292041773,1.151076756503246,1.0856437384931505,1.1108558770611223,1.1489539987780828,1.0329973046575343,1.0297283966242,1.0593736227761987,1.029000359452055,1.0258834923380897,1.0551281073258725,1.0969413875342466,1.1116248579183443,1.149803101868148,1.0950928649315068,1.1097024057752891,1.147680344142985,1.0863649875342465,1.1116248579183443,1.149803101868148,1.0845724349315067,1.1097024057752891,1.147680344142985,1.0251132342465754,1.0220385880519798,1.0508825918755462,1.0212261090410961,1.0181936837658696,1.04663707642522,1.0959451639726028,1.1104713866325113,1.1485294472330503,1.0939887513698632,1.1085489344894564,1.146406689507887,1.0854035039726029,1.1104713866325113,1.1485294472330503,1.0835011313698633,1.1085489344894564,1.146406689507887
2017-06-04,1.10275,1.05045,1.2024,1.0533916575342466,1.050531346943463,1.082141300888038,1.049814610410959,1.04698874620256,1.0782035757228279,1.1005958299315068,1.1079214789460894,1.1459324485644413,1.098754346369863,1.106150178575638,1.143963585981836,1.0716686999315068,1.1079214789460894,1.1459324485644413,1.069973656369863,1.106150178575638,1.143963585981836,1.046342608287671,1.043446145461657,1.0742658505576177,1.0426552861643836,1.039903544720754,1.070328125392408,1.0994398047945204,1.1068586987238185,1.1447511310148781,1.0978236062328766,1.1050873983533671,1.142782268432273,1.0706015847945205,1.1068586987238185,1.1447511310148781,1.0691370562328768,1.1050873983533671,1.142782268432273,1.0390782390410958,1.0363609439798513,1.0663904002271978,1.035501191917808,1.0328183432389486,1.0624526750619876,1.0984040196575342,1.1057959185015478,1.143569813465315,1.0966675810958904,1.1040246181310962,1.14160095088271,1.0696547096575344,1.1057959185015478,1.143569813465315,1.0680699410958905,1.1040246181310962,1.14160095088271,1.0320291897945206,1.0292757424980457,1.0585149498967779,1.0283418676712328,1.025733141757143,1.0545772247315677,1.0973682345205478,1.1047331382792769,1.142388495915752,1.095631795958904,1.1029618379088255,1.140419633333147,1.0687078345205479,1.1047331382792769,1.142388495915752,1.0671230659589042,1.1029618379088255,1.140419633333147,1.0247648205479452,1.02219054101624,1.0506394995663575,1.0211877734246575,1.018647940275337,1.0467017744011475,1.0964374943835615,1.103670358057006,1.141207178366189,1.0945960108219177,1.1018990576865546,1.139238315783584,1.0678712343835617,1.103670358057006,1.141207178366189,1.0661761908219178,1.1018990576865546,1.139238315783584
