,2017-07-03,2017-07-04,2017-07-05,2017-07-06,2017-07-07,2017-07-10,2017-07-11,2017-07-12,2017-07-13,2017-07-14,2017-07-17,2017-07-18,2017-07-19,2017-07-20,2017-07-21,2017-07-24,2017-07-25,2017-07-26,2017-07-27,2017-07-28,2017-07-31,2017-08-01,2017-08-02,2017-08-03,2017-08-04,2017-08-07,2017-08-08,2017-08-09,2017-08-10,2017-08-11,2017-08-14,2017-08-15,2017-08-16,2017-08-17,2017-08-18,2017-08-21,2017-08-22,2017-08-23,2017-08-24,2017-08-25,2017-08-28,2017-08-29,2017-08-30,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-06,2017-09-07,2017-09-08,2017-09-11,2017-09-12,2017-09-13,2017-09-14,2017-09-15,2017-09-18,2017-09-19,2017-09-20,2017-09-21,2017-09-22,2017-09-25,2017-09-26,2017-09-27,2017-09-28,2017-09-29,2017-09-30,2017-10-03,2017-10-04,2017-10-06,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-30,2017-10-31,2017-11-01,2017-11-02,2017-11-03,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10
27,49760.0,49570.018350298866,49897.68386725823,50033.06186044652,49964.73646863097,49870.335188754434,50179.705831111816,50118.82285278021,50293.98824053032,50397.70981339887,50361.21184087752,50260.69745785749,50515.00027890219,50615.26435433845,50565.72810092534,50686.34281678101,50543.3109510961,50294.45779180697,50257.48782388731,50311.612082876396,50348.03977648863,50425.36759905469,50398.83281147301,50099.75941898063,50028.19807472299,50053.80364087864,49950.58300922553,50041.72320118212,50030.52693131684,49826.17454824776,49996.84915560719,50042.41057894617,49938.39488640001,50030.72272361355,50047.78910484653,50066.83738120168,50115.493673785335,50182.55392253297,50092.34801795031,50402.93100198079,50621.23363899517,50628.32632083788,50531.00269584077,50460.58122099393,50471.53425935295,50569.04536106833,50580.647499917686,50579.426026119276,50528.623961434714,50572.40028171872,50565.59474038229,50582.547219354834,50590.32980388171,50574.01696722624,50569.244209183336,50600.904639173605,50528.76174908336,50635.20352340871,50546.48229675458,50717.79540383632,50660.94449511725,50709.46094400444,50615.191386058206,50615.191386058206,50664.508390259405,50664.508390259405,50664.508390259405,50664.508390259405,50664.508390259405,50908.74248560066,50865.95744697953,50987.480600609495,51056.60200717038,51066.95911840001,51004.255443591865,50970.09076580793,51158.345408938585,51123.19862201634,51041.98253728652,51032.947420589386,51201.146496830486,51263.330782948986,51312.58930811084,51406.16150474059,51159.41192951783,51060.88337761235,50993.82967753396,50974.110953276395,50914.73178623498,50670.34107366105,50857.71243275341,50418.72003607488,50511.25483679363,50740.730402051086
28,99520.0,99140.03670059776,99795.36773451646,100066.12372089304,99929.47293726193,99740.67037750882,100359.41166222363,100237.64570556043,100587.97648106064,100795.41962679774,100722.42368175504,100521.39491571498,101030.00055780438,101230.5287086769,101131.45620185068,101372.68563356203,101086.6219021922,100588.91558361397,100514.97564777463,100623.22416575279,100696.07955297726,100850.73519810938,100797.66562294602,100199.51883796124,100056.39614944598,100107.60728175727,99901.16601845104,100083.44640236424,100061.05386263368,99652.34909649553,99993.69831121438,100084.82115789237,99876.7897728,100061.4454472271,100095.57820969306,100133.67476240336,100230.98734757068,100365.10784506594,100184.69603590062,100805.86200396158,101242.46727799033,101256.65264167576,101062.00539168157,100921.16244198786,100943.0685187059,101138.09072213668,101161.29499983539,101158.85205223855,101057.24792286943,101144.80056343744,101131.18948076457,101165.09443870967,101180.65960776342,101148.03393445248,101138.48841836667,101201.80927834721,101057.52349816672,101270.40704681742,101092.96459350915,101435.59080767263,101321.8889902345,101418.92188800887,101230.38277211641,101230.38277211641,101329.01678051881,101329.01678051881,101329.01678051881,101329.01678051881,101329.01678051881,101817.48497120132,101731.91489395908,101974.961201219,102113.20401434076,102133.91823680002,102008.51088718373,101940.18153161586,102316.69081787717,102246.39724403268,102083.96507457305,102065.89484117877,102402.292993661,102526.66156589797,102625.17861622167,102812.32300948117,102318.82385903566,102121.7667552247,101987.65935506792,101948.22190655279,101829.46357246996,101340.6821473221,101715.4248655068,100837.44007214977,101022.50967358726,101481.4608041022
29,199040.0,198304.6304088264,199373.31857300675,199863.78335012015,199535.82971172844,198858.8065569913,200136.48773451697,200016.70412344948,200627.91455593094,200835.89382847468,201032.97580906068,200652.59684600067,201401.1284682197,201726.8546060537,201741.88435513846,202204.7702861542,201738.64994056863,200702.1367011908,200765.707630094,200887.73566128238,200958.87046775108,201151.51696557095,201053.78205572692,199915.2837318239,199830.63499209684,199734.3297549932,199293.72253782128,199722.1122692088,199858.45510254128,199463.61481305226,199957.20897874128,199974.33482926848,199648.74210985948,200081.6915100216,200234.76884066986,200154.77271538548,200249.00900057773,200556.02023789816,200299.29816534652,201206.10764318687,201939.0199423237,202168.94109192808,201546.4772092901,201300.73553071416,201441.0391984248,201972.9209560825,201891.48067210426,201980.19869958967,201804.9676137412,201951.5046792582,201864.0153117823,201772.83153247848,201817.19618607566,201746.4159365707,201820.1130610705,201802.47308317453,201551.17872828906,201924.03307162324,201460.13961913672,202165.36821135785,201965.01819821668,202362.1890229303,201780.64811927575,201780.64811927575,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,202610.42100406968,202432.00642751734,202808.12072994266,203096.9786905982,203106.08934722454,203010.45720043595,202795.134388248,203331.30555044414,203181.47994024647,202869.1572909632,202724.1436724545,203316.68730836108,203375.87384354047,203561.44985789686,203734.52988359254,202756.6041401513,202453.85809447925,202192.1109798951,202153.28733940574,201950.30054964442,200980.9391070061,201688.2329103646,201339.31106879987,201641.17094898343,202417.78346053677
30,199040.0,198304.6304088264,199373.31857300675,199863.78335012015,199535.82971172844,198858.8065569913,200136.48773451697,200016.70412344948,200627.91455593094,200835.89382847468,201032.97580906068,200652.59684600067,201401.1284682197,201726.8546060537,201741.88435513846,202204.7702861542,201738.64994056863,200702.1367011908,200765.707630094,200887.73566128238,200958.87046775108,201151.51696557095,201053.78205572692,199915.2837318239,199830.63499209684,199734.3297549932,199293.72253782128,199722.1122692088,199858.45510254128,199463.61481305226,199957.20897874128,199974.33482926848,199648.74210985948,200081.6915100216,200234.76884066986,200154.77271538548,200249.00900057773,200556.02023789816,200299.29816534652,201206.10764318687,201939.0199423237,202168.94109192808,201546.4772092901,201300.73553071416,201441.0391984248,201972.9209560825,201891.48067210426,201980.19869958967,201804.9676137412,201951.5046792582,201864.0153117823,201772.83153247848,201817.19618607566,201746.4159365707,201820.1130610705,201802.47308317453,201551.17872828906,201924.03307162324,201460.13961913672,202165.36821135785,201965.01819821668,202362.1890229303,201780.64811927575,201780.64811927575,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,201900.33253736206,202610.42100406968,202432.00642751734,202808.12072994266,203096.9786905982,203106.08934722454,203010.45720043595,202795.134388248,203331.30555044414,203181.47994024647,202869.1572909632,202724.1436724545,203316.68730836108,203375.87384354047,203561.44985789686,203734.52988359254,202756.6041401513,202453.85809447925,202192.1109798951,202153.28733940574,201950.30054964442,200980.9391070061,201688.2329103646,201339.31106879987,201641.17094898343,202417.78346053677
31,99520.0,99152.3152044132,99686.65928650336,99931.89167506008,99767.91485586422,99429.40327849565,100068.24386725848,100008.35206172474,100313.95727796547,100417.94691423736,100516.48790453034,100326.29842300033,100700.56423410984,100863.42730302688,100870.94217756928,101102.3851430771,100869.32497028432,100351.0683505954,100382.85381504695,100443.86783064119,100479.43523387554,100575.75848278547,100526.89102786347,99957.64186591195,99915.31749604842,99867.1648774966,99646.86126891064,99861.0561346044,99929.22755127064,99731.80740652613,99978.60448937069,99987.16741463424,99824.37105492974,100040.8457550108,100117.38442033493,100077.38635769274,100124.50450028887,100278.01011894908,100149.64908267328,100603.05382159344,100969.50997116187,101084.47054596404,100773.23860464508,100650.36776535708,100720.5195992124,100986.46047804123,100945.74033605213,100990.09934979484,100902.4838068706,100975.7523396291,100932.00765589117,100886.41576623924,100908.5980930378,100873.20796828537,100910.05653053524,100901.23654158726,100775.58936414453,100962.01653581162,100730.06980956836,101082.68410567893,100982.50909910834,101181.09451146515,100890.32405963787,100890.32405963787,100950.16626868107,100950.16626868107,100950.16626868107,100950.16626868107,100950.16626868107,101305.21050203484,101216.00321375867,101404.06036497133,101548.4893452991,101553.04467361227,101505.22860021798,101397.56719412397,101665.65277522207,101590.73997012324,101434.5786454816,101362.07183622725,101658.34365418054,101687.93692177023,101780.72492894848,101867.26494179627,101378.30207007565,101226.92904723962,101096.05548994755,101076.64366970287,100975.15027482217,100490.46955350303,100844.11645518226,100669.6555343999,100820.58547449169,101208.89173026833
32,49760.0,49481.43604433545,49923.09693027309,50058.65338598256,50077.79734295292,50032.69714574336,50278.78822286635,50218.19402934175,50448.90019845359,50651.168775513164,50416.76560133173,50407.39040548754,50958.14543238336,51100.13729004269,50981.4257186503,51119.234487227586,50923.809270099766,50710.03210815368,50661.695700021926,50785.98493278951,51000.44359274954,51224.68500751726,51145.935331013854,50791.60994196671,50678.087191821935,50765.349936655846,50726.054580086435,50793.36191353384,50652.96851265957,50117.43187234624,50446.38651211943,50493.1160537788,50426.56775635933,50652.22981029996,50696.51010362508,50820.22178148777,50891.43249197442,50898.47092769233,50720.38358813849,51299.44883379282,51748.40941226198,51792.21345709626,51736.67277546514,51648.06759209745,51697.65614390359,51812.88370681166,51910.209506512576,51914.348397895534,51734.582825866055,51833.72146499064,51889.095510803534,51942.93781528887,52019.9508789379,51922.75233814119,51831.03263978341,51908.32431405073,51793.463985938215,51938.719736231855,51783.21458938216,51917.29392500125,51770.348646048464,51896.369745493976,51879.83846177017,51879.83846177017,51987.66521473077,51987.66521473077,51987.66521473077,51987.66521473077,51987.66521473077,52339.36619554854,52323.56144535544,52410.76463377754,52543.9897779433,52622.35408883182,52545.370167556815,52486.671760271434,52772.95099912204,52684.13242015069,52627.97247339337,52698.59978137418,52978.45798995277,53157.42814992603,52819.11619667137,52968.84715552779,52714.59668918126,52662.70811885085,52569.87763299151,52489.13426689257,52447.20649984043,52195.4599086412,52479.642847886505,52392.940929516524,52638.20941224348,53010.088358660534
33,29856.0,29688.86162660128,29953.858158163846,30035.19203158953,30046.678405771752,30019.618287446006,30167.27293371981,30130.916417605047,30269.340119072163,30390.701265307896,30250.059360799038,30244.43424329252,30574.887259430016,30660.08237402561,30588.855431190186,30671.540692336563,30554.285562059864,30426.019264892202,30397.017420013148,30471.590959673707,30600.266155649726,30734.81100451036,30687.56119860832,30474.965965180025,30406.852315093158,30459.209961993507,30435.63274805187,30476.017148120296,30391.781107595736,30070.459123407734,30267.83190727165,30295.86963226728,30255.94065381561,30391.33788617998,30417.90606217505,30492.13306889266,30534.85949518465,30539.0825566154,30432.23015288309,30779.669300275695,31049.045647357183,31075.328074257763,31042.00366527908,30988.840555258463,31018.593686342152,31087.730224086987,31146.125703907543,31148.60903873733,31040.749695519633,31100.23287899438,31133.457306482123,31165.76268917332,31211.97052736274,31153.651402884712,31098.619583870048,31144.99458843044,31076.078391562925,31163.231841739107,31069.928753629287,31150.376355000742,31062.209187629083,31137.82184729638,31127.90307706208,31127.90307706208,31192.59912883846,31192.59912883846,31192.59912883846,31192.59912883846,31192.59912883846,31403.619717329122,31394.136867213267,31446.45878026652,31526.393866765968,31573.412453299086,31527.222100534083,31492.003056162866,31663.770599473217,31610.47945209041,31576.783484036026,31619.159868824507,31787.074793971657,31894.45688995562,31691.469718002823,31781.30829331667,31628.75801350875,31597.624871310498,31541.926579794897,31493.480560135537,31468.323899904262,31317.275945184723,31487.785708731903,31435.764557709914,31582.925647346085,31806.053015196325
34,19904.0,19830.46304088264,19937.33185730068,19986.378335012017,19953.582971172844,19885.88065569913,20013.6487734517,20001.670412344956,20062.791455593102,20083.58938284748,20103.29758090607,20065.259684600063,20140.11284682196,20172.685460605368,20174.188435513854,20220.477028615423,20173.86499405686,20070.213670119083,20076.5707630094,20088.77356612824,20095.88704677511,20115.151696557088,20105.3782055727,19991.52837318239,19983.063499209686,19973.43297549932,19929.37225378213,19972.211226920885,19985.84551025413,19946.361481305226,19995.72089787413,19997.43348292685,19964.87421098595,20008.169151002163,20023.47688406699,20015.477271538548,20024.900900057783,20055.602023789816,20029.92981653466,20120.610764318688,20193.901994232376,20216.89410919281,20154.647720929017,20130.073553071416,20144.10391984248,20197.29209560825,20189.148067210426,20198.01986995897,20180.49676137412,20195.150467925814,20186.40153117823,20177.28315324785,20181.719618607567,20174.641593657067,20182.011306107048,20180.24730831745,20155.117872828898,20192.40330716233,20146.013961913668,20216.536821135778,20196.501819821668,20236.218902293032,20178.06481192758,20178.06481192758,20190.033253736216,20190.033253736216,20190.033253736216,20190.033253736216,20190.033253736216,20261.04210040697,20243.20064275173,20280.812072994264,20309.69786905982,20310.60893472245,20301.0457200436,20279.5134388248,20333.130555044416,20318.14799402465,20286.915729096323,20272.41436724545,20331.668730836107,20337.587384354054,20356.1449857897,20373.45298835925,20275.66041401513,20245.385809447926,20219.211097989508,20215.32873394058,20195.03005496444,20098.09391070061,20168.823291036457,20133.931106879983,20164.117094898334,20241.77834605367
35,14927.999999999998,14871.00550508966,14969.305160177468,15009.918558133955,14989.420940589287,14961.100556626328,15053.911749333545,15035.646855834066,15088.196472159094,15119.312944019655,15108.363552263254,15078.209237357243,15154.500083670657,15184.579306301534,15169.718430277606,15205.902845034308,15162.99328532883,15088.337337542092,15077.246347166192,15093.483624862918,15104.411932946592,15127.61027971641,15119.649843441905,15029.927825694187,15008.459422416898,15016.141092263591,14985.174902767658,15012.516960354636,15009.158079395049,14947.852364474329,14999.054746682155,15012.723173683853,14981.51846592,15009.216817084065,15014.336731453965,15020.051214360503,15034.648102135601,15054.766176759893,15027.704405385093,15120.879300594235,15186.370091698547,15188.49789625136,15159.300808752232,15138.17436629818,15141.460277805883,15170.7136083205,15174.194249975308,15173.827807835789,15158.587188430412,15171.720084515613,15169.67842211468,15174.764165806453,15177.098941164511,15172.205090167869,15170.773262755,15180.27139175208,15158.628524725007,15190.561057022613,15163.944689026372,15215.338621150891,15198.283348535171,15212.83828320133,15184.557415817457,15184.557415817457,15199.35251707782,15199.35251707782,15199.35251707782,15199.35251707782,15199.35251707782,15272.6227456802,15259.787234093856,15296.24418018285,15316.980602151109,15320.087735520005,15301.27663307756,15291.027229742378,15347.503622681577,15336.9595866049,15312.594761185957,15309.884226176817,15360.343949049147,15378.999234884695,15393.776792433251,15421.848451422175,15347.823578855348,15318.2650132837,15298.148903260184,15292.233285982915,15274.419535870487,15201.10232209831,15257.313729826008,15125.616010822456,15153.37645103808,15222.219120615317
36,9952.0,9915.23152044132,9968.665928650338,9993.189167506009,9976.791485586422,9942.940327849565,10006.82438672585,10000.835206172474,10031.395727796551,10041.794691423736,10051.648790453037,10032.629842300032,10070.05642341098,10086.342730302687,10087.094217756927,10110.238514307712,10086.93249702843,10035.10683505954,10038.2853815047,10044.38678306412,10047.943523387556,10057.575848278548,10052.68910278635,9995.764186591196,9991.531749604843,9986.71648774966,9964.686126891065,9986.105613460442,9992.922755127065,9973.180740652613,9997.860448937065,9998.716741463424,9982.437105492974,10004.08457550108,10011.738442033497,10007.738635769274,10012.450450028891,10027.801011894908,10014.96490826733,10060.305382159344,10096.950997116188,10108.447054596403,10077.323860464508,10065.036776535708,10072.05195992124,10098.646047804123,10094.574033605213,10099.009934979484,10090.24838068706,10097.575233962907,10093.200765589116,10088.641576623924,10090.859809303784,10087.320796828537,10091.005653053524,10090.123654158728,10077.558936414449,10096.201653581165,10073.006980956836,10108.268410567889,10098.250909910834,10118.109451146516,10089.03240596379,10089.03240596379,10095.016626868108,10095.016626868108,10095.016626868108,10095.016626868108,10095.016626868108,10130.521050203486,10121.600321375869,10140.406036497132,10154.84893452991,10155.304467361228,10150.522860021798,10139.7567194124,10166.565277522208,10159.073997012329,10143.457864548162,10136.207183622724,10165.834365418052,10168.793692177027,10178.07249289485,10186.726494179627,10137.830207007566,10122.692904723963,10109.605548994758,10107.66436697029,10097.515027482224,10049.046955350308,10084.411645518234,10066.965553439997,10082.058547449173,10120.889173026839
37,4976.0,4948.143604433546,4992.309693027309,5005.865338598255,5007.779734295293,5003.269714574335,5027.878822286635,5021.819402934175,5044.890019845358,5065.116877551316,5041.676560133172,5040.739040548753,5095.814543238335,5110.0137290042685,5098.142571865031,5111.923448722759,5092.380927009976,5071.003210815366,5066.169570002192,5078.598493278951,5100.044359274953,5122.468500751727,5114.593533101386,5079.160994196671,5067.808719182191,5076.534993665585,5072.605458008645,5079.336191353384,5065.296851265955,5011.743187234622,5044.6386512119425,5049.3116053778795,5042.656775635935,5065.222981029996,5069.651010362508,5082.022178148777,5089.143249197441,5089.847092769232,5072.038358813849,5129.944883379282,5174.840941226197,5179.221345709626,5173.667277546513,5164.806759209745,5169.765614390359,5181.288370681165,5191.0209506512565,5191.434839789554,5173.4582825866055,5183.372146499063,5188.909551080354,5194.293781528886,5201.99508789379,5192.275233814119,5183.1032639783425,5190.832431405073,5179.346398593821,5193.871973623185,5178.321458938215,5191.729392500125,5177.034864604847,5189.6369745493985,5187.983846177014,5187.983846177014,5198.766521473077,5198.766521473077,5198.766521473077,5198.766521473077,5198.766521473077,5233.936619554854,5232.3561445355435,5241.0764633777535,5254.39897779433,5262.235408883181,5254.53701675568,5248.667176027143,5277.295099912203,5268.413242015067,5262.797247339337,5269.859978137418,5297.845798995276,5315.742814992604,5281.911619667137,5296.884715552777,5271.4596689181235,5266.270811885083,5256.98776329915,5248.913426689255,5244.720649984041,5219.545990864118,5247.964284788649,5239.294092951651,5263.820941224344,5301.008835866051
38,1990.4,1979.2574417734186,1996.9238772109234,2002.3461354393023,2003.1118937181168,2001.3078858297336,2011.151528914654,2008.727761173669,2017.956007938144,2026.0467510205265,2016.6706240532687,2016.2956162195014,2038.3258172953344,2044.0054916017068,2039.2570287460119,2044.769379489104,2036.9523708039908,2028.4012843261469,2026.4678280008768,2031.4393973115805,2040.0177437099808,2048.9874003006908,2045.8374132405536,2031.6643976786688,2027.123487672877,2030.6139974662333,2029.0421832034576,2031.7344765413532,2026.1187405063824,2004.6972748938488,2017.8554604847766,2019.724642151152,2017.0627102543729,2026.0891924119985,2027.860404145003,2032.8088712595104,2035.6572996789762,2035.938837107693,2028.8153435255394,2051.977953351713,2069.93637649048,2071.6885382838504,2069.4669110186055,2065.922703683898,2067.906245756144,2072.5153482724663,2076.4083802605032,2076.573935915821,2069.3833130346425,2073.348858599625,2075.5638204321413,2077.717512611555,2080.7980351575156,2076.910093525648,2073.241305591337,2076.332972562029,2071.7385594375287,2077.548789449274,2071.328583575286,2076.69175700005,2070.8139458419387,2075.854789819759,2075.193538470806,2075.193538470806,2079.506608589231,2079.506608589231,2079.506608589231,2079.506608589231,2079.506608589231,2093.5746478219417,2092.942457814218,2096.430585351102,2101.7595911177327,2104.8941635532724,2101.8148067022726,2099.4668704108576,2110.9180399648817,2107.3652968060273,2105.1188989357347,2107.943991254968,2119.1383195981107,2126.2971259970413,2112.764647866855,2118.753886221112,2108.5838675672508,2106.5083247540347,2102.7951053196607,2099.5653706757034,2097.888259993618,2087.8183963456486,2099.1857139154613,2095.7176371806618,2105.5283764897395,2120.403534346422
39,1000.1919,1000.3171640335561,1000.5798973366893,1000.8914879225192,1000.9906762689723,1001.1668205982753,1001.3366385143852,1001.4269490658127,1001.5623520035961,1001.653604349487,1001.7490218718373,1001.8585531098888,1001.9667738707956,1002.0771906092764,1002.1825890881844,1002.309014421798,1002.388317111019,1002.4674155731224,1002.5447358848854,1002.7587090078656,1002.8662548794065,1002.9527721512152,1003.0351145738084,1003.1185169435852,1003.2961892953064,1003.4168657609547,1003.5163043723517,1003.607714672517,1003.6991433353236,1003.8833622760916,1004.00054558097,1004.092381510874,1004.1915657563196,1004.2915531105223,1004.461529455886,1004.5694287133804,1004.6794692486017,1004.7897629607356,1004.9004104094327,1005.0102962693112,1005.1201941452084,1005.2342953896476,1005.3457557683203,1005.4561728926764,1005.5702217863676,1005.6823026432879,1005.7918817869839,1005.8981537572135,1006.0059055674443,1006.1144435445958,1006.2237276954536,1006.3307194644194,1006.437511280369,1006.5518023241499,1006.6633987224736,1006.77500749349,1006.8865782998204,1006.996147697271,1007.1059807671004,1007.218474505152,1007.3327434410847,1007.4471865140672,1007.558267640852,1007.6693610154422,1007.7842252459044,1007.89910256974,1008.0139929884419,1008.1288965035028,1008.2438131164153,1008.3608803055562,1008.4798971402588,1008.5976472530488,1008.7094402162704,1008.8211043513022,1008.9540568846446,1009.0654555020653,1009.1959579374252,1009.3061015842746,1009.4239481646956,1009.5797830338133,1009.6893931108573,1009.7967836747084,1009.9056195720532,1010.0161335440027,1010.0161335440027,1010.1312450827428,1010.2452080898128,1010.3585070899004,1010.4779314654384,1010.4779314654384,1010.5935705599153,1010.7087782269592,1010.8229984259864,1010.9366553639296
40,1000.1919,1000.3171640335561,1000.5798973366893,1000.8914879225192,1000.9906762689723,1001.1668205982753,1001.3366385143852,1001.4269490658127,1001.5623520035961,1001.653604349487,1001.7490218718373,1001.8585531098888,1001.9667738707956,1002.0771906092764,1002.1825890881844,1002.309014421798,1002.388317111019,1002.4674155731224,1002.5447358848854,1002.7587090078656,1002.8662548794065,1002.9527721512152,1003.0351145738084,1003.1185169435852,1003.2961892953064,1003.4168657609547,1003.5163043723517,1003.607714672517,1003.6991433353236,1003.8833622760916,1004.00054558097,1004.092381510874,1004.1915657563196,1004.2915531105223,1004.461529455886,1004.5694287133804,1004.6794692486017,1004.7897629607356,1004.9004104094327,1005.0102962693112,1005.1201941452084,1005.2342953896476,1005.3457557683203,1005.4561728926764,1005.5702217863676,1005.6823026432879,1005.7918817869839,1005.8981537572135,1006.0059055674443,1006.1144435445958,1006.2237276954536,1006.3307194644194,1006.437511280369,1006.5518023241499,1006.6633987224736,1006.77500749349,1006.8865782998204,1006.996147697271,1007.1059807671004,1007.218474505152,1007.3327434410847,1007.4471865140672,1007.558267640852,1007.6693610154422,1007.7842252459044,1007.89910256974,1008.0139929884419,1008.1288965035028,1008.2438131164153,1008.3608803055562,1008.4798971402588,1008.5976472530488,1008.7094402162704,1008.8211043513022,1008.9540568846446,1009.0654555020653,1009.1959579374252,1009.3061015842746,1009.4239481646956,1009.5797830338133,1009.6893931108573,1009.7967836747084,1009.9056195720532,1010.0161335440027,1010.0161335440027,1010.1312450827428,1010.2452080898128,1010.3585070899004,1010.4779314654384,1010.4779314654384,1010.5935705599153,1010.7087782269592,1010.8229984259864,1010.9366553639296
41,1990.4,1981.8659111390025,1992.4236799997605,1996.9311674925568,1981.5153997969085,1970.8143177588024,1982.7972027079682,1983.7041852086456,1989.5029691398443,1990.2599641908093,1993.629143883576,1992.2343856842886,1988.7997287704475,1992.1648278089567,1992.7527616774398,1997.4706708392084,1992.7716206533207,1982.852541610484,1984.9365548728608,1986.649697091632,1989.9406583310647,1993.54466196629,1991.7156341677605,1979.956255879745,1979.9555950290585,1978.545464919252,1975.1226023625104,1979.4233449113447,1979.8857347970568,1960.3063269505496,1965.9180738524435,1965.4551824694752,1962.9686222675891,1968.730997577408,1970.82126355451,1970.423859851864,1971.1724513154247,1973.7648561653243,1970.8156576719327,1980.95957870424,1989.7969573540927,1993.1853122218995,1986.568766101592,1984.1247079284965,1986.2436160054813,1992.1818287638614,1978.7401543649166,1979.35566687287,1977.7246707288398,1979.167802310579,1978.3918242971358,1977.8723587045754,1978.1858740856253,1977.6075432926345,1978.1931956973224,1978.3449395591736,1975.8359175424082,1979.5829760710108,1975.406595392949,1982.3144681460165,1980.391113052519,1983.6510339095328,1978.3932680203272,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1967.1113356075439,1976.9902277946421,1975.4445434541706,1979.9984095996533,1982.9415918604002,1983.6214274394424,1981.1479830710605,1979.7164250643725,1987.392949478334,1985.8088552648721,1982.7687884912991,1982.739163438377,1989.7076710440967,1992.5824678001209,1994.7121431221383,1998.5819711870777,1988.988777734973,1985.4360064821994,1982.7032614712343,1981.620858312612,1979.4198327364807,1969.9186175488467,1964.069853903603,1961.3675289146365,1966.5484901801392,1975.5030082983794
42,4976.0,4957.001835029888,4989.768386725824,5003.306186044652,4996.473646863095,4987.033518875443,5017.970583111181,5011.882285278022,5029.3988240530325,5039.770981339887,5036.12118408775,5026.0697457857505,5051.500027890219,5061.526435433845,5056.572810092534,5068.634281678102,5054.331095109611,5029.445779180698,5025.748782388731,5031.16120828764,5034.803977648863,5042.536759905472,5039.883281147302,5009.975941898063,5002.8198074722995,5005.380364087863,4995.058300922553,5004.172320118212,5003.052693131684,4982.6174548247745,4999.684915560721,5004.241057894618,4993.83948864,5003.072272361356,5004.778910484654,5006.683738120169,5011.549367378534,5018.255392253297,5009.234801795032,5040.29310019808,5062.123363899517,5062.832632083788,5053.100269584078,5046.058122099394,5047.153425935295,5056.904536106835,5058.06474999177,5057.942602611929,5052.862396143472,5057.240028171871,5056.5594740382285,5058.254721935486,5059.0329803881705,5057.401696722625,5056.924420918333,5060.0904639173605,5052.876174908336,5063.520352340872,5054.6482296754575,5071.779540383633,5066.094449511726,5070.946094400444,5061.51913860582,5061.51913860582,5066.450839025942,5066.450839025942,5066.450839025942,5066.450839025942,5066.450839025942,5090.874248560067,5086.595744697954,5098.748060060951,5105.660200717038,5106.695911840001,5100.425544359186,5097.009076580793,5115.834540893858,5112.319862201633,5104.198253728652,5103.294742058938,5120.11464968305,5126.3330782949,5131.2589308110855,5140.6161504740585,5115.941192951783,5106.0883377612345,5099.382967753396,5097.4110953276395,5091.473178623496,5067.034107366103,5085.771243275339,5041.872003607487,5051.1254836793605,5074.073040205107
43,9952.0,9896.287208867092,9984.619386054615,10011.730677196507,10015.559468590583,10006.53942914867,10055.75764457327,10043.63880586835,10089.78003969072,10130.233755102632,10083.353120266343,10081.478081097506,10191.62908647667,10220.027458008537,10196.28514373006,10223.846897445517,10184.761854019956,10142.006421630733,10132.339140004384,10157.196986557901,10200.088718549909,10244.937001503456,10229.187066202772,10158.321988393342,10135.617438364383,10153.069987331171,10145.21091601729,10158.672382706767,10130.593702531907,10023.486374469245,10089.277302423885,10098.623210755759,10085.313551271867,10130.445962059992,10139.302020725016,10164.044356297554,10178.286498394882,10179.694185538465,10144.0767176277,10259.889766758564,10349.681882452394,10358.442691419252,10347.334555093026,10329.613518419492,10339.531228780717,10362.576741362329,10382.041901302517,10382.869679579107,10346.916565173211,10366.744292998126,10377.819102160707,10388.587563057772,10403.99017578758,10384.550467628238,10366.206527956685,10381.664862810148,10358.692797187641,10387.74394724637,10356.64291787643,10383.45878500025,10354.069729209694,10379.273949098797,10375.967692354028,10375.967692354028,10397.533042946154,10397.533042946154,10397.533042946154,10397.533042946154,10397.533042946154,10467.873239109707,10464.712289071087,10482.152926755507,10508.79795558866,10524.470817766362,10509.07403351136,10497.334352054286,10554.590199824406,10536.826484030134,10525.594494678675,10539.719956274836,10595.691597990552,10631.485629985207,10563.823239334273,10593.769431105555,10542.919337836247,10532.541623770168,10513.9755265983,10497.82685337851,10489.441299968083,10439.091981728236,10495.928569577298,10478.588185903302,10527.641882448688,10602.017671732105
